Order from Day_219. Please deliver 270 units of product P_1. Regards, Store S_9.
Order from Day_219. Please deliver 502 units of product P_2. Regards, Store S_9.
Order from Day_219. Please deliver 199 units of product P_3. Regards, Store S_9.
Order from Day_219. Please deliver 325 units of product P_6. Regards, Store S_9.
Order from Day_219. Please deliver 299 units of product P_7. Regards, Store S_9.
Order from Day_219. Please deliver 297 units of product P_8. Regards, Store S_9.
Order from Day_219. Please deliver 331 units of product P_10. Regards, Store S_9.
Order from Day_219. Please deliver 282 units of product P_11. Regards, Store S_9.
Order from Day_219. Please deliver 282 units of product P_12. Regards, Store S_9.
Order from Day_219. Please deliver 252 units of product P_13. Regards, Store S_9.
Order from Day_219. Please deliver 149 units of product P_14. Regards, Store S_9.
Order from Day_219. Please deliver 362 units of product P_15. Regards, Store S_9.
Order from Day_219. Please deliver 381 units of product P_16. Regards, Store S_9.
Order from Day_219. Please deliver 337 units of product P_19. Regards, Store S_9.
Order from Day_219. Please deliver 413 units of product P_21. Regards, Store S_9.
Order from Day_219. Please deliver 398 units of product P_22. Regards, Store S_9.
Order from Day_219. Please deliver 341 units of product P_24. Regards, Store S_9.
Order from Day_219. Please deliver 408 units of product P_25. Regards, Store S_9.
Order from Day_219. Please deliver 297 units of product P_29. Regards, Store S_9.
Order from Day_219. Please deliver 355 units of product P_30. Regards, Store S_9.
