Order from Day_39. Please deliver 407 units of product P_1. Regards, Store S_8.
Order from Day_39. Please deliver 345 units of product P_5. Regards, Store S_8.
Order from Day_39. Please deliver 394 units of product P_7. Regards, Store S_8.
Order from Day_39. Please deliver 408 units of product P_8. Regards, Store S_8.
Order from Day_39. Please deliver 325 units of product P_9. Regards, Store S_8.
Order from Day_39. Please deliver 306 units of product P_10. Regards, Store S_8.
Order from Day_39. Please deliver 404 units of product P_11. Regards, Store S_8.
Order from Day_39. Please deliver 379 units of product P_12. Regards, Store S_8.
Order from Day_39. Please deliver 410 units of product P_13. Regards, Store S_8.
Order from Day_39. Please deliver 485 units of product P_14. Regards, Store S_8.
Order from Day_39. Please deliver 421 units of product P_15. Regards, Store S_8.
Order from Day_39. Please deliver 392 units of product P_16. Regards, Store S_8.
Order from Day_39. Please deliver 448 units of product P_17. Regards, Store S_8.
Order from Day_39. Please deliver 527 units of product P_18. Regards, Store S_8.
Order from Day_39. Please deliver 490 units of product P_19. Regards, Store S_8.
Order from Day_39. Please deliver 447 units of product P_20. Regards, Store S_8.
Order from Day_39. Please deliver 410 units of product P_21. Regards, Store S_8.
Order from Day_39. Please deliver 438 units of product P_22. Regards, Store S_8.
Order from Day_39. Please deliver 437 units of product P_23. Regards, Store S_8.
Order from Day_39. Please deliver 428 units of product P_25. Regards, Store S_8.
Order from Day_39. Please deliver 545 units of product P_26. Regards, Store S_8.
Order from Day_39. Please deliver 519 units of product P_27. Regards, Store S_8.
Order from Day_39. Please deliver 490 units of product P_28. Regards, Store S_8.
Order from Day_39. Please deliver 534 units of product P_29. Regards, Store S_8.
Order from Day_39. Please deliver 210 units of product P_30. Regards, Store S_8.
