RECEIVER: S_4 | ORDER_PRODUCT: P_3 | ORDER_QTY: 374
RECEIVER: S_4 | ORDER_PRODUCT: P_5 | ORDER_QTY: 414
RECEIVER: S_4 | ORDER_PRODUCT: P_6 | ORDER_QTY: 346
RECEIVER: S_4 | ORDER_PRODUCT: P_7 | ORDER_QTY: 408
RECEIVER: S_4 | ORDER_PRODUCT: P_8 | ORDER_QTY: 601
RECEIVER: S_4 | ORDER_PRODUCT: P_9 | ORDER_QTY: 306
RECEIVER: S_4 | ORDER_PRODUCT: P_11 | ORDER_QTY: 395
RECEIVER: S_4 | ORDER_PRODUCT: P_12 | ORDER_QTY: 408
RECEIVER: S_4 | ORDER_PRODUCT: P_13 | ORDER_QTY: 445
RECEIVER: S_4 | ORDER_PRODUCT: P_14 | ORDER_QTY: 477
RECEIVER: S_4 | ORDER_PRODUCT: P_15 | ORDER_QTY: 451
RECEIVER: S_4 | ORDER_PRODUCT: P_16 | ORDER_QTY: 465
RECEIVER: S_4 | ORDER_PRODUCT: P_17 | ORDER_QTY: 566
RECEIVER: S_4 | ORDER_PRODUCT: P_18 | ORDER_QTY: 441
RECEIVER: S_4 | ORDER_PRODUCT: P_19 | ORDER_QTY: 440
RECEIVER: S_4 | ORDER_PRODUCT: P_20 | ORDER_QTY: 480
RECEIVER: S_4 | ORDER_PRODUCT: P_21 | ORDER_QTY: 473
RECEIVER: S_4 | ORDER_PRODUCT: P_22 | ORDER_QTY: 512
RECEIVER: S_4 | ORDER_PRODUCT: P_23 | ORDER_QTY: 488
RECEIVER: S_4 | ORDER_PRODUCT: P_24 | ORDER_QTY: 483
RECEIVER: S_4 | ORDER_PRODUCT: P_25 | ORDER_QTY: 542
RECEIVER: S_4 | ORDER_PRODUCT: P_26 | ORDER_QTY: 445
RECEIVER: S_4 | ORDER_PRODUCT: P_27 | ORDER_QTY: 501
RECEIVER: S_4 | ORDER_PRODUCT: P_28 | ORDER_QTY: 473
RECEIVER: S_4 | ORDER_PRODUCT: P_30 | ORDER_QTY: 386
