Order from Day_283. Please deliver 418 units of product P_1. Regards, Store S_9.
Order from Day_283. Please deliver 512 units of product P_2. Regards, Store S_9.
Order from Day_283. Please deliver 315 units of product P_6. Regards, Store S_9.
Order from Day_283. Please deliver 263 units of product P_8. Regards, Store S_9.
Order from Day_283. Please deliver 280 units of product P_9. Regards, Store S_9.
Order from Day_283. Please deliver 312 units of product P_10. Regards, Store S_9.
Order from Day_283. Please deliver 309 units of product P_11. Regards, Store S_9.
Order from Day_283. Please deliver 237 units of product P_12. Regards, Store S_9.
Order from Day_283. Please deliver 256 units of product P_13. Regards, Store S_9.
Order from Day_283. Please deliver 370 units of product P_15. Regards, Store S_9.
Order from Day_283. Please deliver 244 units of product P_17. Regards, Store S_9.
Order from Day_283. Please deliver 356 units of product P_19. Regards, Store S_9.
Order from Day_283. Please deliver 490 units of product P_22. Regards, Store S_9.
Order from Day_283. Please deliver 357 units of product P_24. Regards, Store S_9.
