RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 302
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 288
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 372
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 337
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 351
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 422
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 308
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 255
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 427
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 361
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 364
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 247
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 164
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 385
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 353
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 146
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 318
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 235
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 384
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 426
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 165
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 328
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 330
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 381
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 234
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 335
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 330
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 337
