Order from Day_96. Please deliver 427 units of product P_1. Regards, Store S_8.
Order from Day_96. Please deliver 376 units of product P_4. Regards, Store S_8.
Order from Day_96. Please deliver 422 units of product P_6. Regards, Store S_8.
Order from Day_96. Please deliver 420 units of product P_7. Regards, Store S_8.
Order from Day_96. Please deliver 342 units of product P_9. Regards, Store S_8.
Order from Day_96. Please deliver 411 units of product P_11. Regards, Store S_8.
Order from Day_96. Please deliver 392 units of product P_12. Regards, Store S_8.
Order from Day_96. Please deliver 443 units of product P_15. Regards, Store S_8.
Order from Day_96. Please deliver 497 units of product P_18. Regards, Store S_8.
Order from Day_96. Please deliver 456 units of product P_19. Regards, Store S_8.
Order from Day_96. Please deliver 403 units of product P_23. Regards, Store S_8.
Order from Day_96. Please deliver 364 units of product P_24. Regards, Store S_8.
Order from Day_96. Please deliver 438 units of product P_25. Regards, Store S_8.
Order from Day_96. Please deliver 551 units of product P_26. Regards, Store S_8.
Order from Day_96. Please deliver 513 units of product P_27. Regards, Store S_8.
Order from Day_96. Please deliver 516 units of product P_29. Regards, Store S_8.
