Order from Day_315. Please deliver 386 units of product P_2. Regards, Store S_8.
Order from Day_315. Please deliver 359 units of product P_3. Regards, Store S_8.
Order from Day_315. Please deliver 392 units of product P_4. Regards, Store S_8.
Order from Day_315. Please deliver 351 units of product P_5. Regards, Store S_8.
Order from Day_315. Please deliver 418 units of product P_6. Regards, Store S_8.
Order from Day_315. Please deliver 424 units of product P_8. Regards, Store S_8.
Order from Day_315. Please deliver 338 units of product P_9. Regards, Store S_8.
Order from Day_315. Please deliver 310 units of product P_10. Regards, Store S_8.
Order from Day_315. Please deliver 385 units of product P_11. Regards, Store S_8.
Order from Day_315. Please deliver 397 units of product P_12. Regards, Store S_8.
Order from Day_315. Please deliver 405 units of product P_13. Regards, Store S_8.
Order from Day_315. Please deliver 493 units of product P_14. Regards, Store S_8.
Order from Day_315. Please deliver 427 units of product P_15. Regards, Store S_8.
Order from Day_315. Please deliver 392 units of product P_16. Regards, Store S_8.
Order from Day_315. Please deliver 449 units of product P_17. Regards, Store S_8.
Order from Day_315. Please deliver 501 units of product P_18. Regards, Store S_8.
Order from Day_315. Please deliver 484 units of product P_19. Regards, Store S_8.
Order from Day_315. Please deliver 449 units of product P_20. Regards, Store S_8.
Order from Day_315. Please deliver 405 units of product P_21. Regards, Store S_8.
Order from Day_315. Please deliver 418 units of product P_22. Regards, Store S_8.
Order from Day_315. Please deliver 446 units of product P_23. Regards, Store S_8.
Order from Day_315. Please deliver 402 units of product P_24. Regards, Store S_8.
Order from Day_315. Please deliver 453 units of product P_25. Regards, Store S_8.
Order from Day_315. Please deliver 545 units of product P_26. Regards, Store S_8.
Order from Day_315. Please deliver 509 units of product P_27. Regards, Store S_8.
Order from Day_315. Please deliver 483 units of product P_28. Regards, Store S_8.
Order from Day_315. Please deliver 221 units of product P_30. Regards, Store S_8.
