Order from Day_325. Please deliver 250 units of product P_1. Regards, Store S_2.
Order from Day_325. Please deliver 352 units of product P_2. Regards, Store S_2.
Order from Day_325. Please deliver 393 units of product P_3. Regards, Store S_2.
Order from Day_325. Please deliver 145 units of product P_4. Regards, Store S_2.
Order from Day_325. Please deliver 235 units of product P_5. Regards, Store S_2.
Order from Day_325. Please deliver 367 units of product P_6. Regards, Store S_2.
Order from Day_325. Please deliver 276 units of product P_7. Regards, Store S_2.
Order from Day_325. Please deliver 322 units of product P_8. Regards, Store S_2.
Order from Day_325. Please deliver 300 units of product P_9. Regards, Store S_2.
Order from Day_325. Please deliver 297 units of product P_10. Regards, Store S_2.
Order from Day_325. Please deliver 332 units of product P_11. Regards, Store S_2.
Order from Day_325. Please deliver 360 units of product P_12. Regards, Store S_2.
Order from Day_325. Please deliver 326 units of product P_13. Regards, Store S_2.
Order from Day_325. Please deliver 273 units of product P_15. Regards, Store S_2.
Order from Day_325. Please deliver 361 units of product P_16. Regards, Store S_2.
Order from Day_325. Please deliver 133 units of product P_17. Regards, Store S_2.
Order from Day_325. Please deliver 316 units of product P_19. Regards, Store S_2.
Order from Day_325. Please deliver 130 units of product P_20. Regards, Store S_2.
Order from Day_325. Please deliver 378 units of product P_21. Regards, Store S_2.
Order from Day_325. Please deliver 331 units of product P_22. Regards, Store S_2.
Order from Day_325. Please deliver 134 units of product P_23. Regards, Store S_2.
Order from Day_325. Please deliver 328 units of product P_24. Regards, Store S_2.
Order from Day_325. Please deliver 379 units of product P_25. Regards, Store S_2.
Order from Day_325. Please deliver 160 units of product P_26. Regards, Store S_2.
Order from Day_325. Please deliver 265 units of product P_27. Regards, Store S_2.
Order from Day_325. Please deliver 346 units of product P_28. Regards, Store S_2.
Order from Day_325. Please deliver 214 units of product P_29. Regards, Store S_2.
Order from Day_325. Please deliver 362 units of product P_30. Regards, Store S_2.
