Order from Day_124. Please deliver 221 units of product P_2. Regards, Store S_2.
Order from Day_124. Please deliver 322 units of product P_3. Regards, Store S_2.
Order from Day_124. Please deliver 185 units of product P_5. Regards, Store S_2.
Order from Day_124. Please deliver 100 units of product P_6. Regards, Store S_2.
Order from Day_124. Please deliver 168 units of product P_8. Regards, Store S_2.
Order from Day_124. Please deliver 152 units of product P_9. Regards, Store S_2.
Order from Day_124. Please deliver 196 units of product P_11. Regards, Store S_2.
Order from Day_124. Please deliver 96 units of product P_12. Regards, Store S_2.
Order from Day_124. Please deliver 168 units of product P_13. Regards, Store S_2.
Order from Day_124. Please deliver 208 units of product P_14. Regards, Store S_2.
Order from Day_124. Please deliver 173 units of product P_15. Regards, Store S_2.
Order from Day_124. Please deliver 276 units of product P_16. Regards, Store S_2.
Order from Day_124. Please deliver 106 units of product P_17. Regards, Store S_2.
Order from Day_124. Please deliver 216 units of product P_19. Regards, Store S_2.
Order from Day_124. Please deliver 117 units of product P_20. Regards, Store S_2.
Order from Day_124. Please deliver 312 units of product P_21. Regards, Store S_2.
Order from Day_124. Please deliver 262 units of product P_22. Regards, Store S_2.
Order from Day_124. Please deliver 219 units of product P_24. Regards, Store S_2.
Order from Day_124. Please deliver 377 units of product P_25. Regards, Store S_2.
Order from Day_124. Please deliver 165 units of product P_26. Regards, Store S_2.
Order from Day_124. Please deliver 192 units of product P_27. Regards, Store S_2.
Order from Day_124. Please deliver 208 units of product P_29. Regards, Store S_2.
Order from Day_124. Please deliver 291 units of product P_30. Regards, Store S_2.
