RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 175
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 225
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 242
RECEIVER: S_5 | ORDER_PRODUCT: P_5 | ORDER_QTY: 160
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 301
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 231
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 304
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 188
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 334
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 240
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 318
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 302
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 319
RECEIVER: S_5 | ORDER_PRODUCT: P_27 | ORDER_QTY: 129
RECEIVER: S_5 | ORDER_PRODUCT: P_29 | ORDER_QTY: 200
