Order from Day_105. Please deliver 431 units of product P_1. Regards, Store S_9.
Order from Day_105. Please deliver 515 units of product P_2. Regards, Store S_9.
Order from Day_105. Please deliver 199 units of product P_3. Regards, Store S_9.
Order from Day_105. Please deliver 341 units of product P_5. Regards, Store S_9.
Order from Day_105. Please deliver 330 units of product P_6. Regards, Store S_9.
Order from Day_105. Please deliver 308 units of product P_7. Regards, Store S_9.
Order from Day_105. Please deliver 287 units of product P_8. Regards, Store S_9.
Order from Day_105. Please deliver 332 units of product P_9. Regards, Store S_9.
Order from Day_105. Please deliver 348 units of product P_10. Regards, Store S_9.
Order from Day_105. Please deliver 365 units of product P_11. Regards, Store S_9.
Order from Day_105. Please deliver 248 units of product P_12. Regards, Store S_9.
Order from Day_105. Please deliver 258 units of product P_13. Regards, Store S_9.
Order from Day_105. Please deliver 393 units of product P_15. Regards, Store S_9.
Order from Day_105. Please deliver 342 units of product P_16. Regards, Store S_9.
Order from Day_105. Please deliver 134 units of product P_18. Regards, Store S_9.
Order from Day_105. Please deliver 386 units of product P_19. Regards, Store S_9.
Order from Day_105. Please deliver 271 units of product P_20. Regards, Store S_9.
Order from Day_105. Please deliver 547 units of product P_21. Regards, Store S_9.
Order from Day_105. Please deliver 497 units of product P_22. Regards, Store S_9.
Order from Day_105. Please deliver 325 units of product P_23. Regards, Store S_9.
Order from Day_105. Please deliver 380 units of product P_24. Regards, Store S_9.
Order from Day_105. Please deliver 456 units of product P_25. Regards, Store S_9.
Order from Day_105. Please deliver 354 units of product P_26. Regards, Store S_9.
Order from Day_105. Please deliver 353 units of product P_28. Regards, Store S_9.
Order from Day_105. Please deliver 376 units of product P_29. Regards, Store S_9.
Order from Day_105. Please deliver 500 units of product P_30. Regards, Store S_9.
