Order from Day_270. Please deliver 264 units of product P_1. Regards, Store S_6.
Order from Day_270. Please deliver 305 units of product P_2. Regards, Store S_6.
Order from Day_270. Please deliver 369 units of product P_3. Regards, Store S_6.
Order from Day_270. Please deliver 210 units of product P_6. Regards, Store S_6.
Order from Day_270. Please deliver 310 units of product P_7. Regards, Store S_6.
Order from Day_270. Please deliver 217 units of product P_8. Regards, Store S_6.
Order from Day_270. Please deliver 133 units of product P_9. Regards, Store S_6.
Order from Day_270. Please deliver 222 units of product P_10. Regards, Store S_6.
Order from Day_270. Please deliver 369 units of product P_11. Regards, Store S_6.
Order from Day_270. Please deliver 201 units of product P_12. Regards, Store S_6.
Order from Day_270. Please deliver 178 units of product P_13. Regards, Store S_6.
Order from Day_270. Please deliver 146 units of product P_14. Regards, Store S_6.
Order from Day_270. Please deliver 309 units of product P_15. Regards, Store S_6.
Order from Day_270. Please deliver 411 units of product P_16. Regards, Store S_6.
Order from Day_270. Please deliver 344 units of product P_19. Regards, Store S_6.
Order from Day_270. Please deliver 440 units of product P_21. Regards, Store S_6.
Order from Day_270. Please deliver 355 units of product P_22. Regards, Store S_6.
Order from Day_270. Please deliver 200 units of product P_23. Regards, Store S_6.
Order from Day_270. Please deliver 484 units of product P_24. Regards, Store S_6.
Order from Day_270. Please deliver 403 units of product P_25. Regards, Store S_6.
Order from Day_270. Please deliver 303 units of product P_30. Regards, Store S_6.
