RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 218
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 267
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 408
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 194
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 431
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 437
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 411
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 195
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 344
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 278
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 357
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 222
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 418
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 349
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 175
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 282
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 130
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 491
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 582
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 167
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 422
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 390
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 122
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 229
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 158
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 260
