Order from Day_96. Please deliver 290 units of product P_1. Regards, Store S_6.
Order from Day_96. Please deliver 294 units of product P_2. Regards, Store S_6.
Order from Day_96. Please deliver 349 units of product P_3. Regards, Store S_6.
Order from Day_96. Please deliver 290 units of product P_5. Regards, Store S_6.
Order from Day_96. Please deliver 273 units of product P_6. Regards, Store S_6.
Order from Day_96. Please deliver 412 units of product P_7. Regards, Store S_6.
Order from Day_96. Please deliver 285 units of product P_8. Regards, Store S_6.
Order from Day_96. Please deliver 266 units of product P_10. Regards, Store S_6.
Order from Day_96. Please deliver 345 units of product P_11. Regards, Store S_6.
Order from Day_96. Please deliver 278 units of product P_12. Regards, Store S_6.
Order from Day_96. Please deliver 260 units of product P_13. Regards, Store S_6.
Order from Day_96. Please deliver 340 units of product P_15. Regards, Store S_6.
Order from Day_96. Please deliver 411 units of product P_16. Regards, Store S_6.
Order from Day_96. Please deliver 336 units of product P_19. Regards, Store S_6.
Order from Day_96. Please deliver 258 units of product P_20. Regards, Store S_6.
Order from Day_96. Please deliver 436 units of product P_21. Regards, Store S_6.
Order from Day_96. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_96. Please deliver 265 units of product P_23. Regards, Store S_6.
Order from Day_96. Please deliver 438 units of product P_24. Regards, Store S_6.
Order from Day_96. Please deliver 362 units of product P_25. Regards, Store S_6.
Order from Day_96. Please deliver 393 units of product P_28. Regards, Store S_6.
Order from Day_96. Please deliver 216 units of product P_29. Regards, Store S_6.
