Order from Day_129. Please deliver 340 units of product P_2. Regards, Store S_6.
Order from Day_129. Please deliver 370 units of product P_3. Regards, Store S_6.
Order from Day_129. Please deliver 350 units of product P_6. Regards, Store S_6.
Order from Day_129. Please deliver 480 units of product P_7. Regards, Store S_6.
Order from Day_129. Please deliver 375 units of product P_8. Regards, Store S_6.
Order from Day_129. Please deliver 390 units of product P_10. Regards, Store S_6.
Order from Day_129. Please deliver 373 units of product P_12. Regards, Store S_6.
Order from Day_129. Please deliver 378 units of product P_15. Regards, Store S_6.
Order from Day_129. Please deliver 464 units of product P_16. Regards, Store S_6.
Order from Day_129. Please deliver 216 units of product P_17. Regards, Store S_6.
Order from Day_129. Please deliver 393 units of product P_19. Regards, Store S_6.
Order from Day_129. Please deliver 223 units of product P_20. Regards, Store S_6.
Order from Day_129. Please deliver 407 units of product P_21. Regards, Store S_6.
Order from Day_129. Please deliver 362 units of product P_22. Regards, Store S_6.
Order from Day_129. Please deliver 457 units of product P_24. Regards, Store S_6.
Order from Day_129. Please deliver 367 units of product P_25. Regards, Store S_6.
Order from Day_129. Please deliver 141 units of product P_26. Regards, Store S_6.
