Order from Day_346. Please deliver 367 units of product P_3. Regards, Store S_6.
Order from Day_346. Please deliver 222 units of product P_6. Regards, Store S_6.
Order from Day_346. Please deliver 438 units of product P_7. Regards, Store S_6.
Order from Day_346. Please deliver 271 units of product P_8. Regards, Store S_6.
Order from Day_346. Please deliver 252 units of product P_10. Regards, Store S_6.
Order from Day_346. Please deliver 262 units of product P_12. Regards, Store S_6.
Order from Day_346. Please deliver 340 units of product P_15. Regards, Store S_6.
Order from Day_346. Please deliver 411 units of product P_16. Regards, Store S_6.
Order from Day_346. Please deliver 158 units of product P_18. Regards, Store S_6.
Order from Day_346. Please deliver 331 units of product P_19. Regards, Store S_6.
Order from Day_346. Please deliver 217 units of product P_20. Regards, Store S_6.
Order from Day_346. Please deliver 431 units of product P_21. Regards, Store S_6.
Order from Day_346. Please deliver 387 units of product P_22. Regards, Store S_6.
Order from Day_346. Please deliver 336 units of product P_23. Regards, Store S_6.
Order from Day_346. Please deliver 484 units of product P_24. Regards, Store S_6.
