Order from Day_62. Please deliver 188 units of product P_1. Regards, Store S_6.
Order from Day_62. Please deliver 266 units of product P_2. Regards, Store S_6.
Order from Day_62. Please deliver 336 units of product P_3. Regards, Store S_6.
Order from Day_62. Please deliver 274 units of product P_5. Regards, Store S_6.
Order from Day_62. Please deliver 251 units of product P_6. Regards, Store S_6.
Order from Day_62. Please deliver 382 units of product P_7. Regards, Store S_6.
Order from Day_62. Please deliver 254 units of product P_8. Regards, Store S_6.
Order from Day_62. Please deliver 223 units of product P_9. Regards, Store S_6.
Order from Day_62. Please deliver 209 units of product P_10. Regards, Store S_6.
Order from Day_62. Please deliver 340 units of product P_11. Regards, Store S_6.
Order from Day_62. Please deliver 276 units of product P_12. Regards, Store S_6.
Order from Day_62. Please deliver 181 units of product P_13. Regards, Store S_6.
Order from Day_62. Please deliver 302 units of product P_15. Regards, Store S_6.
Order from Day_62. Please deliver 415 units of product P_16. Regards, Store S_6.
Order from Day_62. Please deliver 211 units of product P_17. Regards, Store S_6.
Order from Day_62. Please deliver 173 units of product P_18. Regards, Store S_6.
Order from Day_62. Please deliver 292 units of product P_19. Regards, Store S_6.
Order from Day_62. Please deliver 205 units of product P_20. Regards, Store S_6.
Order from Day_62. Please deliver 422 units of product P_21. Regards, Store S_6.
Order from Day_62. Please deliver 356 units of product P_22. Regards, Store S_6.
Order from Day_62. Please deliver 355 units of product P_23. Regards, Store S_6.
Order from Day_62. Please deliver 435 units of product P_24. Regards, Store S_6.
Order from Day_62. Please deliver 343 units of product P_25. Regards, Store S_6.
Order from Day_62. Please deliver 269 units of product P_26. Regards, Store S_6.
Order from Day_62. Please deliver 187 units of product P_27. Regards, Store S_6.
Order from Day_62. Please deliver 279 units of product P_28. Regards, Store S_6.
Order from Day_62. Please deliver 208 units of product P_29. Regards, Store S_6.
Order from Day_62. Please deliver 405 units of product P_30. Regards, Store S_6.
