Order from Day_302. Please deliver 490 units of product P_1. Regards, Store S_9.
Order from Day_302. Please deliver 578 units of product P_2. Regards, Store S_9.
Order from Day_302. Please deliver 264 units of product P_3. Regards, Store S_9.
Order from Day_302. Please deliver 401 units of product P_6. Regards, Store S_9.
Order from Day_302. Please deliver 391 units of product P_7. Regards, Store S_9.
Order from Day_302. Please deliver 395 units of product P_8. Regards, Store S_9.
Order from Day_302. Please deliver 381 units of product P_9. Regards, Store S_9.
Order from Day_302. Please deliver 436 units of product P_10. Regards, Store S_9.
Order from Day_302. Please deliver 433 units of product P_11. Regards, Store S_9.
Order from Day_302. Please deliver 359 units of product P_12. Regards, Store S_9.
Order from Day_302. Please deliver 335 units of product P_13. Regards, Store S_9.
Order from Day_302. Please deliver 417 units of product P_15. Regards, Store S_9.
Order from Day_302. Please deliver 424 units of product P_16. Regards, Store S_9.
Order from Day_302. Please deliver 272 units of product P_17. Regards, Store S_9.
Order from Day_302. Please deliver 144 units of product P_18. Regards, Store S_9.
Order from Day_302. Please deliver 446 units of product P_19. Regards, Store S_9.
Order from Day_302. Please deliver 561 units of product P_21. Regards, Store S_9.
Order from Day_302. Please deliver 503 units of product P_22. Regards, Store S_9.
Order from Day_302. Please deliver 380 units of product P_23. Regards, Store S_9.
Order from Day_302. Please deliver 442 units of product P_24. Regards, Store S_9.
Order from Day_302. Please deliver 470 units of product P_25. Regards, Store S_9.
Order from Day_302. Please deliver 433 units of product P_26. Regards, Store S_9.
Order from Day_302. Please deliver 235 units of product P_27. Regards, Store S_9.
Order from Day_302. Please deliver 467 units of product P_28. Regards, Store S_9.
Order from Day_302. Please deliver 478 units of product P_29. Regards, Store S_9.
Order from Day_302. Please deliver 542 units of product P_30. Regards, Store S_9.
