Order from Day_231. Please deliver 156 units of product P_1. Regards, Store S_2.
Order from Day_231. Please deliver 233 units of product P_2. Regards, Store S_2.
Order from Day_231. Please deliver 263 units of product P_3. Regards, Store S_2.
Order from Day_231. Please deliver 209 units of product P_6. Regards, Store S_2.
Order from Day_231. Please deliver 137 units of product P_7. Regards, Store S_2.
Order from Day_231. Please deliver 177 units of product P_8. Regards, Store S_2.
Order from Day_231. Please deliver 129 units of product P_9. Regards, Store S_2.
Order from Day_231. Please deliver 163 units of product P_10. Regards, Store S_2.
Order from Day_231. Please deliver 143 units of product P_11. Regards, Store S_2.
Order from Day_231. Please deliver 150 units of product P_12. Regards, Store S_2.
Order from Day_231. Please deliver 181 units of product P_13. Regards, Store S_2.
Order from Day_231. Please deliver 208 units of product P_15. Regards, Store S_2.
Order from Day_231. Please deliver 225 units of product P_16. Regards, Store S_2.
Order from Day_231. Please deliver 122 units of product P_18. Regards, Store S_2.
Order from Day_231. Please deliver 184 units of product P_19. Regards, Store S_2.
Order from Day_231. Please deliver 143 units of product P_20. Regards, Store S_2.
Order from Day_231. Please deliver 237 units of product P_21. Regards, Store S_2.
Order from Day_231. Please deliver 228 units of product P_22. Regards, Store S_2.
Order from Day_231. Please deliver 101 units of product P_23. Regards, Store S_2.
Order from Day_231. Please deliver 166 units of product P_24. Regards, Store S_2.
Order from Day_231. Please deliver 317 units of product P_25. Regards, Store S_2.
Order from Day_231. Please deliver 123 units of product P_26. Regards, Store S_2.
Order from Day_231. Please deliver 124 units of product P_28. Regards, Store S_2.
Order from Day_231. Please deliver 202 units of product P_29. Regards, Store S_2.
Order from Day_231. Please deliver 255 units of product P_30. Regards, Store S_2.
