Order from Day_7. Please deliver 420 units of product P_1. Regards, Store S_4.
Order from Day_7. Please deliver 381 units of product P_2. Regards, Store S_4.
Order from Day_7. Please deliver 443 units of product P_3. Regards, Store S_4.
Order from Day_7. Please deliver 480 units of product P_4. Regards, Store S_4.
Order from Day_7. Please deliver 502 units of product P_5. Regards, Store S_4.
Order from Day_7. Please deliver 428 units of product P_6. Regards, Store S_4.
Order from Day_7. Please deliver 654 units of product P_7. Regards, Store S_4.
Order from Day_7. Please deliver 676 units of product P_8. Regards, Store S_4.
Order from Day_7. Please deliver 566 units of product P_9. Regards, Store S_4.
Order from Day_7. Please deliver 473 units of product P_10. Regards, Store S_4.
Order from Day_7. Please deliver 460 units of product P_11. Regards, Store S_4.
Order from Day_7. Please deliver 511 units of product P_12. Regards, Store S_4.
Order from Day_7. Please deliver 485 units of product P_13. Regards, Store S_4.
Order from Day_7. Please deliver 467 units of product P_14. Regards, Store S_4.
Order from Day_7. Please deliver 539 units of product P_15. Regards, Store S_4.
Order from Day_7. Please deliver 492 units of product P_16. Regards, Store S_4.
Order from Day_7. Please deliver 398 units of product P_17. Regards, Store S_4.
Order from Day_7. Please deliver 239 units of product P_18. Regards, Store S_4.
Order from Day_7. Please deliver 689 units of product P_19. Regards, Store S_4.
Order from Day_7. Please deliver 411 units of product P_20. Regards, Store S_4.
Order from Day_7. Please deliver 524 units of product P_21. Regards, Store S_4.
Order from Day_7. Please deliver 512 units of product P_22. Regards, Store S_4.
Order from Day_7. Please deliver 480 units of product P_23. Regards, Store S_4.
Order from Day_7. Please deliver 430 units of product P_24. Regards, Store S_4.
Order from Day_7. Please deliver 421 units of product P_25. Regards, Store S_4.
Order from Day_7. Please deliver 519 units of product P_26. Regards, Store S_4.
Order from Day_7. Please deliver 447 units of product P_27. Regards, Store S_4.
Order from Day_7. Please deliver 517 units of product P_28. Regards, Store S_4.
Order from Day_7. Please deliver 658 units of product P_29. Regards, Store S_4.
Order from Day_7. Please deliver 540 units of product P_30. Regards, Store S_4.
