Order from Day_189. Please deliver 225 units of product P_1. Regards, Store S_4.
Order from Day_189. Please deliver 237 units of product P_2. Regards, Store S_4.
Order from Day_189. Please deliver 276 units of product P_3. Regards, Store S_4.
Order from Day_189. Please deliver 205 units of product P_4. Regards, Store S_4.
Order from Day_189. Please deliver 231 units of product P_5. Regards, Store S_4.
Order from Day_189. Please deliver 278 units of product P_6. Regards, Store S_4.
Order from Day_189. Please deliver 354 units of product P_7. Regards, Store S_4.
Order from Day_189. Please deliver 350 units of product P_8. Regards, Store S_4.
Order from Day_189. Please deliver 297 units of product P_9. Regards, Store S_4.
Order from Day_189. Please deliver 264 units of product P_10. Regards, Store S_4.
Order from Day_189. Please deliver 289 units of product P_11. Regards, Store S_4.
Order from Day_189. Please deliver 300 units of product P_12. Regards, Store S_4.
Order from Day_189. Please deliver 256 units of product P_13. Regards, Store S_4.
Order from Day_189. Please deliver 381 units of product P_15. Regards, Store S_4.
Order from Day_189. Please deliver 317 units of product P_16. Regards, Store S_4.
Order from Day_189. Please deliver 382 units of product P_19. Regards, Store S_4.
Order from Day_189. Please deliver 136 units of product P_20. Regards, Store S_4.
Order from Day_189. Please deliver 346 units of product P_21. Regards, Store S_4.
Order from Day_189. Please deliver 353 units of product P_22. Regards, Store S_4.
Order from Day_189. Please deliver 204 units of product P_23. Regards, Store S_4.
Order from Day_189. Please deliver 191 units of product P_24. Regards, Store S_4.
Order from Day_189. Please deliver 287 units of product P_25. Regards, Store S_4.
Order from Day_189. Please deliver 270 units of product P_28. Regards, Store S_4.
Order from Day_189. Please deliver 401 units of product P_29. Regards, Store S_4.
Order from Day_189. Please deliver 295 units of product P_30. Regards, Store S_4.
