Order from Day_361. Please deliver 271 units of product P_2. Regards, Store S_4.
Order from Day_361. Please deliver 327 units of product P_3. Regards, Store S_4.
Order from Day_361. Please deliver 270 units of product P_5. Regards, Store S_4.
Order from Day_361. Please deliver 207 units of product P_6. Regards, Store S_4.
Order from Day_361. Please deliver 504 units of product P_7. Regards, Store S_4.
Order from Day_361. Please deliver 405 units of product P_8. Regards, Store S_4.
Order from Day_361. Please deliver 267 units of product P_12. Regards, Store S_4.
Order from Day_361. Please deliver 234 units of product P_14. Regards, Store S_4.
Order from Day_361. Please deliver 493 units of product P_15. Regards, Store S_4.
Order from Day_361. Please deliver 352 units of product P_16. Regards, Store S_4.
Order from Day_361. Please deliver 669 units of product P_19. Regards, Store S_4.
Order from Day_361. Please deliver 499 units of product P_21. Regards, Store S_4.
Order from Day_361. Please deliver 541 units of product P_22. Regards, Store S_4.
Order from Day_361. Please deliver 481 units of product P_30. Regards, Store S_4.
