RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 177
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 229
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 245
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 331
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 181
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 129
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 216
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 155
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 227
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 331
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 325
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 188
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 230
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 470
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 517
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 201
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 366
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 345
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 336
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 174
