Order from Day_294. Please deliver 240 units of product P_1. Regards, Store S_2.
Order from Day_294. Please deliver 333 units of product P_2. Regards, Store S_2.
Order from Day_294. Please deliver 406 units of product P_3. Regards, Store S_2.
Order from Day_294. Please deliver 346 units of product P_5. Regards, Store S_2.
Order from Day_294. Please deliver 371 units of product P_6. Regards, Store S_2.
Order from Day_294. Please deliver 231 units of product P_7. Regards, Store S_2.
Order from Day_294. Please deliver 344 units of product P_8. Regards, Store S_2.
Order from Day_294. Please deliver 279 units of product P_9. Regards, Store S_2.
Order from Day_294. Please deliver 329 units of product P_10. Regards, Store S_2.
Order from Day_294. Please deliver 262 units of product P_11. Regards, Store S_2.
Order from Day_294. Please deliver 368 units of product P_12. Regards, Store S_2.
Order from Day_294. Please deliver 286 units of product P_13. Regards, Store S_2.
Order from Day_294. Please deliver 171 units of product P_14. Regards, Store S_2.
Order from Day_294. Please deliver 280 units of product P_15. Regards, Store S_2.
Order from Day_294. Please deliver 378 units of product P_16. Regards, Store S_2.
Order from Day_294. Please deliver 164 units of product P_17. Regards, Store S_2.
Order from Day_294. Please deliver 322 units of product P_19. Regards, Store S_2.
Order from Day_294. Please deliver 385 units of product P_21. Regards, Store S_2.
Order from Day_294. Please deliver 336 units of product P_22. Regards, Store S_2.
Order from Day_294. Please deliver 280 units of product P_23. Regards, Store S_2.
Order from Day_294. Please deliver 399 units of product P_24. Regards, Store S_2.
Order from Day_294. Please deliver 371 units of product P_25. Regards, Store S_2.
Order from Day_294. Please deliver 175 units of product P_27. Regards, Store S_2.
Order from Day_294. Please deliver 268 units of product P_29. Regards, Store S_2.
Order from Day_294. Please deliver 449 units of product P_30. Regards, Store S_2.
