Order from Day_11. Please deliver 274 units of product P_1. Regards, Store S_9.
Order from Day_11. Please deliver 478 units of product P_2. Regards, Store S_9.
Order from Day_11. Please deliver 230 units of product P_3. Regards, Store S_9.
Order from Day_11. Please deliver 254 units of product P_5. Regards, Store S_9.
Order from Day_11. Please deliver 234 units of product P_6. Regards, Store S_9.
Order from Day_11. Please deliver 332 units of product P_7. Regards, Store S_9.
Order from Day_11. Please deliver 243 units of product P_8. Regards, Store S_9.
Order from Day_11. Please deliver 261 units of product P_9. Regards, Store S_9.
Order from Day_11. Please deliver 282 units of product P_10. Regards, Store S_9.
Order from Day_11. Please deliver 305 units of product P_11. Regards, Store S_9.
Order from Day_11. Please deliver 145 units of product P_12. Regards, Store S_9.
Order from Day_11. Please deliver 286 units of product P_13. Regards, Store S_9.
Order from Day_11. Please deliver 360 units of product P_15. Regards, Store S_9.
Order from Day_11. Please deliver 309 units of product P_16. Regards, Store S_9.
Order from Day_11. Please deliver 312 units of product P_17. Regards, Store S_9.
Order from Day_11. Please deliver 368 units of product P_19. Regards, Store S_9.
Order from Day_11. Please deliver 266 units of product P_20. Regards, Store S_9.
Order from Day_11. Please deliver 549 units of product P_21. Regards, Store S_9.
Order from Day_11. Please deliver 524 units of product P_22. Regards, Store S_9.
Order from Day_11. Please deliver 318 units of product P_23. Regards, Store S_9.
Order from Day_11. Please deliver 361 units of product P_24. Regards, Store S_9.
Order from Day_11. Please deliver 394 units of product P_25. Regards, Store S_9.
Order from Day_11. Please deliver 365 units of product P_26. Regards, Store S_9.
Order from Day_11. Please deliver 267 units of product P_27. Regards, Store S_9.
Order from Day_11. Please deliver 315 units of product P_28. Regards, Store S_9.
Order from Day_11. Please deliver 367 units of product P_29. Regards, Store S_9.
Order from Day_11. Please deliver 472 units of product P_30. Regards, Store S_9.
