Order from Day_17. Please deliver 351 units of product P_1. Regards, Store S_9.
Order from Day_17. Please deliver 496 units of product P_2. Regards, Store S_9.
Order from Day_17. Please deliver 266 units of product P_6. Regards, Store S_9.
Order from Day_17. Please deliver 312 units of product P_7. Regards, Store S_9.
Order from Day_17. Please deliver 261 units of product P_8. Regards, Store S_9.
Order from Day_17. Please deliver 315 units of product P_9. Regards, Store S_9.
Order from Day_17. Please deliver 305 units of product P_10. Regards, Store S_9.
Order from Day_17. Please deliver 191 units of product P_12. Regards, Store S_9.
Order from Day_17. Please deliver 351 units of product P_15. Regards, Store S_9.
Order from Day_17. Please deliver 301 units of product P_16. Regards, Store S_9.
Order from Day_17. Please deliver 366 units of product P_19. Regards, Store S_9.
Order from Day_17. Please deliver 528 units of product P_21. Regards, Store S_9.
Order from Day_17. Please deliver 495 units of product P_22. Regards, Store S_9.
Order from Day_17. Please deliver 306 units of product P_23. Regards, Store S_9.
Order from Day_17. Please deliver 361 units of product P_24. Regards, Store S_9.
Order from Day_17. Please deliver 449 units of product P_25. Regards, Store S_9.
Order from Day_17. Please deliver 277 units of product P_28. Regards, Store S_9.
Order from Day_17. Please deliver 377 units of product P_29. Regards, Store S_9.
Order from Day_17. Please deliver 488 units of product P_30. Regards, Store S_9.
