RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 137
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 212
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 269
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 179
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 206
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 258
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 121
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 181
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 145
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 78
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 296
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 261
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 197
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 357
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 395
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 85
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 305
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 296
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 173
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 189
