Order from Day_254. Please deliver 193 units of product P_1. Regards, Store S_6.
Order from Day_254. Please deliver 278 units of product P_2. Regards, Store S_6.
Order from Day_254. Please deliver 332 units of product P_3. Regards, Store S_6.
Order from Day_254. Please deliver 259 units of product P_5. Regards, Store S_6.
Order from Day_254. Please deliver 242 units of product P_6. Regards, Store S_6.
Order from Day_254. Please deliver 351 units of product P_7. Regards, Store S_6.
Order from Day_254. Please deliver 256 units of product P_8. Regards, Store S_6.
Order from Day_254. Please deliver 257 units of product P_9. Regards, Store S_6.
Order from Day_254. Please deliver 259 units of product P_10. Regards, Store S_6.
Order from Day_254. Please deliver 333 units of product P_11. Regards, Store S_6.
Order from Day_254. Please deliver 204 units of product P_12. Regards, Store S_6.
Order from Day_254. Please deliver 200 units of product P_13. Regards, Store S_6.
Order from Day_254. Please deliver 158 units of product P_14. Regards, Store S_6.
Order from Day_254. Please deliver 344 units of product P_15. Regards, Store S_6.
Order from Day_254. Please deliver 431 units of product P_16. Regards, Store S_6.
Order from Day_254. Please deliver 205 units of product P_17. Regards, Store S_6.
Order from Day_254. Please deliver 194 units of product P_18. Regards, Store S_6.
Order from Day_254. Please deliver 308 units of product P_19. Regards, Store S_6.
Order from Day_254. Please deliver 267 units of product P_20. Regards, Store S_6.
Order from Day_254. Please deliver 431 units of product P_21. Regards, Store S_6.
Order from Day_254. Please deliver 356 units of product P_22. Regards, Store S_6.
Order from Day_254. Please deliver 337 units of product P_23. Regards, Store S_6.
Order from Day_254. Please deliver 437 units of product P_24. Regards, Store S_6.
Order from Day_254. Please deliver 353 units of product P_25. Regards, Store S_6.
Order from Day_254. Please deliver 220 units of product P_26. Regards, Store S_6.
Order from Day_254. Please deliver 189 units of product P_27. Regards, Store S_6.
Order from Day_254. Please deliver 209 units of product P_28. Regards, Store S_6.
Order from Day_254. Please deliver 185 units of product P_29. Regards, Store S_6.
Order from Day_254. Please deliver 422 units of product P_30. Regards, Store S_6.
