Order from Day_82. Please deliver 345 units of product P_1. Regards, Store S_4.
Order from Day_82. Please deliver 294 units of product P_2. Regards, Store S_4.
Order from Day_82. Please deliver 388 units of product P_3. Regards, Store S_4.
Order from Day_82. Please deliver 365 units of product P_5. Regards, Store S_4.
Order from Day_82. Please deliver 299 units of product P_6. Regards, Store S_4.
Order from Day_82. Please deliver 460 units of product P_7. Regards, Store S_4.
Order from Day_82. Please deliver 449 units of product P_8. Regards, Store S_4.
Order from Day_82. Please deliver 330 units of product P_10. Regards, Store S_4.
Order from Day_82. Please deliver 377 units of product P_11. Regards, Store S_4.
Order from Day_82. Please deliver 361 units of product P_12. Regards, Store S_4.
Order from Day_82. Please deliver 375 units of product P_13. Regards, Store S_4.
Order from Day_82. Please deliver 415 units of product P_15. Regards, Store S_4.
Order from Day_82. Please deliver 389 units of product P_16. Regards, Store S_4.
Order from Day_82. Please deliver 288 units of product P_17. Regards, Store S_4.
Order from Day_82. Please deliver 538 units of product P_19. Regards, Store S_4.
Order from Day_82. Please deliver 470 units of product P_21. Regards, Store S_4.
Order from Day_82. Please deliver 440 units of product P_22. Regards, Store S_4.
Order from Day_82. Please deliver 286 units of product P_24. Regards, Store S_4.
Order from Day_82. Please deliver 399 units of product P_25. Regards, Store S_4.
Order from Day_82. Please deliver 424 units of product P_26. Regards, Store S_4.
Order from Day_82. Please deliver 367 units of product P_28. Regards, Store S_4.
Order from Day_82. Please deliver 438 units of product P_29. Regards, Store S_4.
Order from Day_82. Please deliver 430 units of product P_30. Regards, Store S_4.
