Order from Day_71. Please deliver 199 units of product P_1. Regards, Store S_2.
Order from Day_71. Please deliver 246 units of product P_2. Regards, Store S_2.
Order from Day_71. Please deliver 347 units of product P_3. Regards, Store S_2.
Order from Day_71. Please deliver 138 units of product P_4. Regards, Store S_2.
Order from Day_71. Please deliver 151 units of product P_6. Regards, Store S_2.
Order from Day_71. Please deliver 194 units of product P_7. Regards, Store S_2.
Order from Day_71. Please deliver 191 units of product P_8. Regards, Store S_2.
Order from Day_71. Please deliver 166 units of product P_9. Regards, Store S_2.
Order from Day_71. Please deliver 183 units of product P_10. Regards, Store S_2.
Order from Day_71. Please deliver 170 units of product P_11. Regards, Store S_2.
Order from Day_71. Please deliver 133 units of product P_12. Regards, Store S_2.
Order from Day_71. Please deliver 202 units of product P_13. Regards, Store S_2.
Order from Day_71. Please deliver 191 units of product P_15. Regards, Store S_2.
Order from Day_71. Please deliver 284 units of product P_16. Regards, Store S_2.
Order from Day_71. Please deliver 226 units of product P_19. Regards, Store S_2.
Order from Day_71. Please deliver 145 units of product P_20. Regards, Store S_2.
Order from Day_71. Please deliver 346 units of product P_21. Regards, Store S_2.
Order from Day_71. Please deliver 281 units of product P_22. Regards, Store S_2.
Order from Day_71. Please deliver 158 units of product P_23. Regards, Store S_2.
Order from Day_71. Please deliver 226 units of product P_24. Regards, Store S_2.
Order from Day_71. Please deliver 377 units of product P_25. Regards, Store S_2.
Order from Day_71. Please deliver 253 units of product P_26. Regards, Store S_2.
Order from Day_71. Please deliver 216 units of product P_29. Regards, Store S_2.
Order from Day_71. Please deliver 333 units of product P_30. Regards, Store S_2.
