RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 194
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 263
RECEIVER: S_5 | ORDER_PRODUCT: P_4 | ORDER_QTY: 174
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 186
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 166
RECEIVER: S_5 | ORDER_PRODUCT: P_10 | ORDER_QTY: 99
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 129
RECEIVER: S_5 | ORDER_PRODUCT: P_13 | ORDER_QTY: 139
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 322
RECEIVER: S_5 | ORDER_PRODUCT: P_16 | ORDER_QTY: 213
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 138
RECEIVER: S_5 | ORDER_PRODUCT: P_20 | ORDER_QTY: 196
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 325
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 289
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 255
RECEIVER: S_5 | ORDER_PRODUCT: P_25 | ORDER_QTY: 320
RECEIVER: S_5 | ORDER_PRODUCT: P_27 | ORDER_QTY: 182
