RECEIVER: S_5 | ORDER_PRODUCT: P_1 | ORDER_QTY: 419
RECEIVER: S_5 | ORDER_PRODUCT: P_2 | ORDER_QTY: 380
RECEIVER: S_5 | ORDER_PRODUCT: P_3 | ORDER_QTY: 367
RECEIVER: S_5 | ORDER_PRODUCT: P_4 | ORDER_QTY: 214
RECEIVER: S_5 | ORDER_PRODUCT: P_6 | ORDER_QTY: 432
RECEIVER: S_5 | ORDER_PRODUCT: P_8 | ORDER_QTY: 466
RECEIVER: S_5 | ORDER_PRODUCT: P_9 | ORDER_QTY: 242
RECEIVER: S_5 | ORDER_PRODUCT: P_11 | ORDER_QTY: 263
RECEIVER: S_5 | ORDER_PRODUCT: P_12 | ORDER_QTY: 479
RECEIVER: S_5 | ORDER_PRODUCT: P_15 | ORDER_QTY: 402
RECEIVER: S_5 | ORDER_PRODUCT: P_19 | ORDER_QTY: 326
RECEIVER: S_5 | ORDER_PRODUCT: P_21 | ORDER_QTY: 439
RECEIVER: S_5 | ORDER_PRODUCT: P_22 | ORDER_QTY: 396
RECEIVER: S_5 | ORDER_PRODUCT: P_24 | ORDER_QTY: 366
