Order from Day_270. Please deliver 471 units of product P_1. Regards, Store S_9.
Order from Day_270. Please deliver 553 units of product P_2. Regards, Store S_9.
Order from Day_270. Please deliver 233 units of product P_3. Regards, Store S_9.
Order from Day_270. Please deliver 255 units of product P_5. Regards, Store S_9.
Order from Day_270. Please deliver 378 units of product P_6. Regards, Store S_9.
Order from Day_270. Please deliver 375 units of product P_7. Regards, Store S_9.
Order from Day_270. Please deliver 364 units of product P_8. Regards, Store S_9.
Order from Day_270. Please deliver 342 units of product P_9. Regards, Store S_9.
Order from Day_270. Please deliver 403 units of product P_10. Regards, Store S_9.
Order from Day_270. Please deliver 413 units of product P_11. Regards, Store S_9.
Order from Day_270. Please deliver 337 units of product P_12. Regards, Store S_9.
Order from Day_270. Please deliver 316 units of product P_13. Regards, Store S_9.
Order from Day_270. Please deliver 182 units of product P_14. Regards, Store S_9.
Order from Day_270. Please deliver 408 units of product P_15. Regards, Store S_9.
Order from Day_270. Please deliver 421 units of product P_16. Regards, Store S_9.
Order from Day_270. Please deliver 316 units of product P_17. Regards, Store S_9.
Order from Day_270. Please deliver 424 units of product P_19. Regards, Store S_9.
Order from Day_270. Please deliver 316 units of product P_20. Regards, Store S_9.
Order from Day_270. Please deliver 552 units of product P_21. Regards, Store S_9.
Order from Day_270. Please deliver 503 units of product P_22. Regards, Store S_9.
Order from Day_270. Please deliver 379 units of product P_23. Regards, Store S_9.
Order from Day_270. Please deliver 421 units of product P_24. Regards, Store S_9.
Order from Day_270. Please deliver 464 units of product P_25. Regards, Store S_9.
Order from Day_270. Please deliver 233 units of product P_26. Regards, Store S_9.
Order from Day_270. Please deliver 421 units of product P_28. Regards, Store S_9.
Order from Day_270. Please deliver 463 units of product P_29. Regards, Store S_9.
Order from Day_270. Please deliver 504 units of product P_30. Regards, Store S_9.
