RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 256
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 262
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 334
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 240
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 248
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 375
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 277
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 337
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 328
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 260
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 205
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 338
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 317
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 275
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 403
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 377
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 297
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 327
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 307
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 288
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 263
