Order from Day_364. Please deliver 197 units of product P_1. Regards, Store S_4.
Order from Day_364. Please deliver 291 units of product P_2. Regards, Store S_4.
Order from Day_364. Please deliver 361 units of product P_3. Regards, Store S_4.
Order from Day_364. Please deliver 300 units of product P_5. Regards, Store S_4.
Order from Day_364. Please deliver 161 units of product P_6. Regards, Store S_4.
Order from Day_364. Please deliver 485 units of product P_7. Regards, Store S_4.
Order from Day_364. Please deliver 370 units of product P_8. Regards, Store S_4.
Order from Day_364. Please deliver 301 units of product P_9. Regards, Store S_4.
Order from Day_364. Please deliver 209 units of product P_10. Regards, Store S_4.
Order from Day_364. Please deliver 334 units of product P_11. Regards, Store S_4.
Order from Day_364. Please deliver 198 units of product P_12. Regards, Store S_4.
Order from Day_364. Please deliver 327 units of product P_13. Regards, Store S_4.
Order from Day_364. Please deliver 480 units of product P_15. Regards, Store S_4.
Order from Day_364. Please deliver 382 units of product P_16. Regards, Store S_4.
Order from Day_364. Please deliver 127 units of product P_18. Regards, Store S_4.
Order from Day_364. Please deliver 644 units of product P_19. Regards, Store S_4.
Order from Day_364. Please deliver 146 units of product P_20. Regards, Store S_4.
Order from Day_364. Please deliver 549 units of product P_21. Regards, Store S_4.
Order from Day_364. Please deliver 532 units of product P_22. Regards, Store S_4.
Order from Day_364. Please deliver 174 units of product P_23. Regards, Store S_4.
Order from Day_364. Please deliver 235 units of product P_24. Regards, Store S_4.
Order from Day_364. Please deliver 336 units of product P_25. Regards, Store S_4.
Order from Day_364. Please deliver 359 units of product P_26. Regards, Store S_4.
Order from Day_364. Please deliver 360 units of product P_29. Regards, Store S_4.
Order from Day_364. Please deliver 450 units of product P_30. Regards, Store S_4.
