Order from Day_233. Please deliver 189 units of product P_1. Regards, Store S_2.
Order from Day_233. Please deliver 255 units of product P_2. Regards, Store S_2.
Order from Day_233. Please deliver 288 units of product P_3. Regards, Store S_2.
Order from Day_233. Please deliver 232 units of product P_6. Regards, Store S_2.
Order from Day_233. Please deliver 166 units of product P_7. Regards, Store S_2.
Order from Day_233. Please deliver 202 units of product P_8. Regards, Store S_2.
Order from Day_233. Please deliver 138 units of product P_9. Regards, Store S_2.
Order from Day_233. Please deliver 186 units of product P_10. Regards, Store S_2.
Order from Day_233. Please deliver 154 units of product P_11. Regards, Store S_2.
Order from Day_233. Please deliver 184 units of product P_12. Regards, Store S_2.
Order from Day_233. Please deliver 199 units of product P_13. Regards, Store S_2.
Order from Day_233. Please deliver 223 units of product P_15. Regards, Store S_2.
Order from Day_233. Please deliver 249 units of product P_16. Regards, Store S_2.
Order from Day_233. Please deliver 194 units of product P_19. Regards, Store S_2.
Order from Day_233. Please deliver 141 units of product P_20. Regards, Store S_2.
Order from Day_233. Please deliver 246 units of product P_21. Regards, Store S_2.
Order from Day_233. Please deliver 232 units of product P_22. Regards, Store S_2.
Order from Day_233. Please deliver 114 units of product P_23. Regards, Store S_2.
Order from Day_233. Please deliver 194 units of product P_24. Regards, Store S_2.
Order from Day_233. Please deliver 315 units of product P_25. Regards, Store S_2.
Order from Day_233. Please deliver 137 units of product P_26. Regards, Store S_2.
Order from Day_233. Please deliver 171 units of product P_28. Regards, Store S_2.
Order from Day_233. Please deliver 223 units of product P_29. Regards, Store S_2.
