RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 308
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 283
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 191
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 275
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 185
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 301
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 169
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 234
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 338
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 377
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 288
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 164
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 272
