Order from Day_20. Please deliver 248 units of product P_1. Regards, Store S_4.
Order from Day_20. Please deliver 229 units of product P_2. Regards, Store S_4.
Order from Day_20. Please deliver 324 units of product P_3. Regards, Store S_4.
Order from Day_20. Please deliver 251 units of product P_4. Regards, Store S_4.
Order from Day_20. Please deliver 364 units of product P_6. Regards, Store S_4.
Order from Day_20. Please deliver 452 units of product P_7. Regards, Store S_4.
Order from Day_20. Please deliver 275 units of product P_10. Regards, Store S_4.
Order from Day_20. Please deliver 271 units of product P_11. Regards, Store S_4.
Order from Day_20. Please deliver 438 units of product P_12. Regards, Store S_4.
Order from Day_20. Please deliver 448 units of product P_15. Regards, Store S_4.
Order from Day_20. Please deliver 330 units of product P_16. Regards, Store S_4.
Order from Day_20. Please deliver 443 units of product P_19. Regards, Store S_4.
Order from Day_20. Please deliver 447 units of product P_21. Regards, Store S_4.
Order from Day_20. Please deliver 454 units of product P_22. Regards, Store S_4.
Order from Day_20. Please deliver 251 units of product P_23. Regards, Store S_4.
Order from Day_20. Please deliver 370 units of product P_25. Regards, Store S_4.
Order from Day_20. Please deliver 380 units of product P_29. Regards, Store S_4.
