Order from Day_182. Please deliver 207 units of product P_1. Regards, Store S_2.
Order from Day_182. Please deliver 281 units of product P_2. Regards, Store S_2.
Order from Day_182. Please deliver 276 units of product P_3. Regards, Store S_2.
Order from Day_182. Please deliver 287 units of product P_5. Regards, Store S_2.
Order from Day_182. Please deliver 266 units of product P_6. Regards, Store S_2.
Order from Day_182. Please deliver 190 units of product P_7. Regards, Store S_2.
Order from Day_182. Please deliver 224 units of product P_8. Regards, Store S_2.
Order from Day_182. Please deliver 153 units of product P_9. Regards, Store S_2.
Order from Day_182. Please deliver 207 units of product P_10. Regards, Store S_2.
Order from Day_182. Please deliver 255 units of product P_11. Regards, Store S_2.
Order from Day_182. Please deliver 246 units of product P_12. Regards, Store S_2.
Order from Day_182. Please deliver 233 units of product P_13. Regards, Store S_2.
Order from Day_182. Please deliver 236 units of product P_15. Regards, Store S_2.
Order from Day_182. Please deliver 271 units of product P_16. Regards, Store S_2.
Order from Day_182. Please deliver 108 units of product P_17. Regards, Store S_2.
Order from Day_182. Please deliver 122 units of product P_18. Regards, Store S_2.
Order from Day_182. Please deliver 226 units of product P_19. Regards, Store S_2.
Order from Day_182. Please deliver 261 units of product P_21. Regards, Store S_2.
Order from Day_182. Please deliver 251 units of product P_22. Regards, Store S_2.
Order from Day_182. Please deliver 229 units of product P_23. Regards, Store S_2.
Order from Day_182. Please deliver 250 units of product P_24. Regards, Store S_2.
Order from Day_182. Please deliver 322 units of product P_25. Regards, Store S_2.
Order from Day_182. Please deliver 288 units of product P_28. Regards, Store S_2.
Order from Day_182. Please deliver 256 units of product P_29. Regards, Store S_2.
Order from Day_182. Please deliver 352 units of product P_30. Regards, Store S_2.
