Order from Day_37. Please deliver 252 units of product P_2. Regards, Store S_2.
Order from Day_37. Please deliver 365 units of product P_3. Regards, Store S_2.
Order from Day_37. Please deliver 166 units of product P_5. Regards, Store S_2.
Order from Day_37. Please deliver 155 units of product P_6. Regards, Store S_2.
Order from Day_37. Please deliver 155 units of product P_7. Regards, Store S_2.
Order from Day_37. Please deliver 183 units of product P_8. Regards, Store S_2.
Order from Day_37. Please deliver 158 units of product P_10. Regards, Store S_2.
Order from Day_37. Please deliver 156 units of product P_12. Regards, Store S_2.
Order from Day_37. Please deliver 196 units of product P_15. Regards, Store S_2.
Order from Day_37. Please deliver 273 units of product P_16. Regards, Store S_2.
Order from Day_37. Please deliver 195 units of product P_19. Regards, Store S_2.
Order from Day_37. Please deliver 339 units of product P_21. Regards, Store S_2.
Order from Day_37. Please deliver 279 units of product P_22. Regards, Store S_2.
Order from Day_37. Please deliver 365 units of product P_25. Regards, Store S_2.
Order from Day_37. Please deliver 159 units of product P_26. Regards, Store S_2.
Order from Day_37. Please deliver 216 units of product P_29. Regards, Store S_2.
