Order from Day_150. Please deliver 187 units of product P_1. Regards, Store S_2.
Order from Day_150. Please deliver 255 units of product P_2. Regards, Store S_2.
Order from Day_150. Please deliver 353 units of product P_3. Regards, Store S_2.
Order from Day_150. Please deliver 220 units of product P_6. Regards, Store S_2.
Order from Day_150. Please deliver 265 units of product P_7. Regards, Store S_2.
Order from Day_150. Please deliver 217 units of product P_8. Regards, Store S_2.
Order from Day_150. Please deliver 153 units of product P_9. Regards, Store S_2.
Order from Day_150. Please deliver 164 units of product P_10. Regards, Store S_2.
Order from Day_150. Please deliver 172 units of product P_11. Regards, Store S_2.
Order from Day_150. Please deliver 214 units of product P_12. Regards, Store S_2.
Order from Day_150. Please deliver 205 units of product P_13. Regards, Store S_2.
Order from Day_150. Please deliver 218 units of product P_15. Regards, Store S_2.
Order from Day_150. Please deliver 297 units of product P_16. Regards, Store S_2.
Order from Day_150. Please deliver 107 units of product P_17. Regards, Store S_2.
Order from Day_150. Please deliver 154 units of product P_18. Regards, Store S_2.
Order from Day_150. Please deliver 240 units of product P_19. Regards, Store S_2.
Order from Day_150. Please deliver 111 units of product P_20. Regards, Store S_2.
Order from Day_150. Please deliver 327 units of product P_21. Regards, Store S_2.
Order from Day_150. Please deliver 303 units of product P_22. Regards, Store S_2.
Order from Day_150. Please deliver 134 units of product P_23. Regards, Store S_2.
Order from Day_150. Please deliver 234 units of product P_24. Regards, Store S_2.
Order from Day_150. Please deliver 381 units of product P_25. Regards, Store S_2.
Order from Day_150. Please deliver 209 units of product P_26. Regards, Store S_2.
Order from Day_150. Please deliver 184 units of product P_27. Regards, Store S_2.
Order from Day_150. Please deliver 211 units of product P_29. Regards, Store S_2.
Order from Day_150. Please deliver 333 units of product P_30. Regards, Store S_2.
