Order from Day_363. Please deliver 211 units of product P_1. Regards, Store S_6.
Order from Day_363. Please deliver 342 units of product P_2. Regards, Store S_6.
Order from Day_363. Please deliver 370 units of product P_3. Regards, Store S_6.
Order from Day_363. Please deliver 319 units of product P_5. Regards, Store S_6.
Order from Day_363. Please deliver 219 units of product P_6. Regards, Store S_6.
Order from Day_363. Please deliver 416 units of product P_7. Regards, Store S_6.
Order from Day_363. Please deliver 290 units of product P_8. Regards, Store S_6.
Order from Day_363. Please deliver 156 units of product P_9. Regards, Store S_6.
Order from Day_363. Please deliver 156 units of product P_10. Regards, Store S_6.
Order from Day_363. Please deliver 413 units of product P_11. Regards, Store S_6.
Order from Day_363. Please deliver 196 units of product P_12. Regards, Store S_6.
Order from Day_363. Please deliver 223 units of product P_13. Regards, Store S_6.
Order from Day_363. Please deliver 437 units of product P_15. Regards, Store S_6.
Order from Day_363. Please deliver 473 units of product P_16. Regards, Store S_6.
Order from Day_363. Please deliver 224 units of product P_18. Regards, Store S_6.
Order from Day_363. Please deliver 390 units of product P_19. Regards, Store S_6.
Order from Day_363. Please deliver 320 units of product P_20. Regards, Store S_6.
Order from Day_363. Please deliver 520 units of product P_21. Regards, Store S_6.
Order from Day_363. Please deliver 448 units of product P_22. Regards, Store S_6.
Order from Day_363. Please deliver 257 units of product P_23. Regards, Store S_6.
Order from Day_363. Please deliver 492 units of product P_24. Regards, Store S_6.
Order from Day_363. Please deliver 357 units of product P_25. Regards, Store S_6.
Order from Day_363. Please deliver 213 units of product P_28. Regards, Store S_6.
Order from Day_363. Please deliver 531 units of product P_30. Regards, Store S_6.
