Order from Day_230. Please deliver 187 units of product P_1. Regards, Store S_4.
Order from Day_230. Please deliver 226 units of product P_2. Regards, Store S_4.
Order from Day_230. Please deliver 248 units of product P_3. Regards, Store S_4.
Order from Day_230. Please deliver 200 units of product P_4. Regards, Store S_4.
Order from Day_230. Please deliver 133 units of product P_6. Regards, Store S_4.
Order from Day_230. Please deliver 267 units of product P_7. Regards, Store S_4.
Order from Day_230. Please deliver 226 units of product P_8. Regards, Store S_4.
Order from Day_230. Please deliver 185 units of product P_10. Regards, Store S_4.
Order from Day_230. Please deliver 249 units of product P_11. Regards, Store S_4.
Order from Day_230. Please deliver 148 units of product P_12. Regards, Store S_4.
Order from Day_230. Please deliver 252 units of product P_13. Regards, Store S_4.
Order from Day_230. Please deliver 361 units of product P_15. Regards, Store S_4.
Order from Day_230. Please deliver 285 units of product P_16. Regards, Store S_4.
Order from Day_230. Please deliver 302 units of product P_19. Regards, Store S_4.
Order from Day_230. Please deliver 323 units of product P_21. Regards, Store S_4.
Order from Day_230. Please deliver 342 units of product P_22. Regards, Store S_4.
Order from Day_230. Please deliver 163 units of product P_23. Regards, Store S_4.
Order from Day_230. Please deliver 271 units of product P_25. Regards, Store S_4.
Order from Day_230. Please deliver 291 units of product P_28. Regards, Store S_4.
Order from Day_230. Please deliver 252 units of product P_29. Regards, Store S_4.
Order from Day_230. Please deliver 263 units of product P_30. Regards, Store S_4.
