RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 259
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 268
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 336
RECEIVER: S_10 | ORDER_PRODUCT: P_5 | ORDER_QTY: 283
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 260
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 371
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 243
RECEIVER: S_10 | ORDER_PRODUCT: P_9 | ORDER_QTY: 237
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 341
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 334
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 212
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 223
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 276
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 351
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 332
RECEIVER: S_10 | ORDER_PRODUCT: P_18 | ORDER_QTY: 134
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 299
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 266
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 385
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 393
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 136
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 300
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 329
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 297
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 163
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 310
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 343
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 275
