Order from Day_61. Please deliver 167 units of product P_1. Regards, Store S_6.
Order from Day_61. Please deliver 277 units of product P_2. Regards, Store S_6.
Order from Day_61. Please deliver 343 units of product P_3. Regards, Store S_6.
Order from Day_61. Please deliver 172 units of product P_4. Regards, Store S_6.
Order from Day_61. Please deliver 249 units of product P_5. Regards, Store S_6.
Order from Day_61. Please deliver 230 units of product P_6. Regards, Store S_6.
Order from Day_61. Please deliver 372 units of product P_7. Regards, Store S_6.
Order from Day_61. Please deliver 229 units of product P_8. Regards, Store S_6.
Order from Day_61. Please deliver 233 units of product P_9. Regards, Store S_6.
Order from Day_61. Please deliver 182 units of product P_10. Regards, Store S_6.
Order from Day_61. Please deliver 341 units of product P_11. Regards, Store S_6.
Order from Day_61. Please deliver 245 units of product P_12. Regards, Store S_6.
Order from Day_61. Please deliver 199 units of product P_13. Regards, Store S_6.
Order from Day_61. Please deliver 293 units of product P_15. Regards, Store S_6.
Order from Day_61. Please deliver 406 units of product P_16. Regards, Store S_6.
Order from Day_61. Please deliver 213 units of product P_17. Regards, Store S_6.
Order from Day_61. Please deliver 288 units of product P_19. Regards, Store S_6.
Order from Day_61. Please deliver 218 units of product P_20. Regards, Store S_6.
Order from Day_61. Please deliver 421 units of product P_21. Regards, Store S_6.
Order from Day_61. Please deliver 356 units of product P_22. Regards, Store S_6.
Order from Day_61. Please deliver 328 units of product P_23. Regards, Store S_6.
Order from Day_61. Please deliver 425 units of product P_24. Regards, Store S_6.
Order from Day_61. Please deliver 355 units of product P_25. Regards, Store S_6.
Order from Day_61. Please deliver 257 units of product P_26. Regards, Store S_6.
Order from Day_61. Please deliver 196 units of product P_27. Regards, Store S_6.
Order from Day_61. Please deliver 295 units of product P_28. Regards, Store S_6.
Order from Day_61. Please deliver 230 units of product P_29. Regards, Store S_6.
Order from Day_61. Please deliver 389 units of product P_30. Regards, Store S_6.
