RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 412
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 429
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 520
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 353
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 457
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 586
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 506
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 361
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 361
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 421
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 389
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 389
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 315
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 488
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 453
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 447
RECEIVER: S_8 | ORDER_PRODUCT: P_20 | ORDER_QTY: 451
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 547
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 653
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 359
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 535
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 488
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 635
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 404
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 512
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 425
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 400
