RECEIVER: S_10 | ORDER_PRODUCT: P_1 | ORDER_QTY: 241
RECEIVER: S_10 | ORDER_PRODUCT: P_2 | ORDER_QTY: 219
RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 270
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 247
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 295
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 232
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 263
RECEIVER: S_10 | ORDER_PRODUCT: P_11 | ORDER_QTY: 272
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 163
RECEIVER: S_10 | ORDER_PRODUCT: P_13 | ORDER_QTY: 164
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 173
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 322
RECEIVER: S_10 | ORDER_PRODUCT: P_16 | ORDER_QTY: 269
RECEIVER: S_10 | ORDER_PRODUCT: P_19 | ORDER_QTY: 219
RECEIVER: S_10 | ORDER_PRODUCT: P_20 | ORDER_QTY: 192
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 302
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 298
RECEIVER: S_10 | ORDER_PRODUCT: P_23 | ORDER_QTY: 138
RECEIVER: S_10 | ORDER_PRODUCT: P_24 | ORDER_QTY: 223
RECEIVER: S_10 | ORDER_PRODUCT: P_25 | ORDER_QTY: 292
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 259
RECEIVER: S_10 | ORDER_PRODUCT: P_28 | ORDER_QTY: 325
RECEIVER: S_10 | ORDER_PRODUCT: P_29 | ORDER_QTY: 289
RECEIVER: S_10 | ORDER_PRODUCT: P_30 | ORDER_QTY: 232
