Order from Day_142. Please deliver 166 units of product P_1. Regards, Store S_6.
Order from Day_142. Please deliver 277 units of product P_2. Regards, Store S_6.
Order from Day_142. Please deliver 333 units of product P_3. Regards, Store S_6.
Order from Day_142. Please deliver 262 units of product P_5. Regards, Store S_6.
Order from Day_142. Please deliver 160 units of product P_6. Regards, Store S_6.
Order from Day_142. Please deliver 309 units of product P_7. Regards, Store S_6.
Order from Day_142. Please deliver 213 units of product P_8. Regards, Store S_6.
Order from Day_142. Please deliver 123 units of product P_9. Regards, Store S_6.
Order from Day_142. Please deliver 216 units of product P_10. Regards, Store S_6.
Order from Day_142. Please deliver 319 units of product P_11. Regards, Store S_6.
Order from Day_142. Please deliver 144 units of product P_12. Regards, Store S_6.
Order from Day_142. Please deliver 184 units of product P_13. Regards, Store S_6.
Order from Day_142. Please deliver 313 units of product P_15. Regards, Store S_6.
Order from Day_142. Please deliver 417 units of product P_16. Regards, Store S_6.
Order from Day_142. Please deliver 187 units of product P_17. Regards, Store S_6.
Order from Day_142. Please deliver 260 units of product P_19. Regards, Store S_6.
Order from Day_142. Please deliver 243 units of product P_20. Regards, Store S_6.
Order from Day_142. Please deliver 441 units of product P_21. Regards, Store S_6.
Order from Day_142. Please deliver 361 units of product P_22. Regards, Store S_6.
Order from Day_142. Please deliver 190 units of product P_23. Regards, Store S_6.
Order from Day_142. Please deliver 459 units of product P_24. Regards, Store S_6.
Order from Day_142. Please deliver 324 units of product P_25. Regards, Store S_6.
Order from Day_142. Please deliver 273 units of product P_26. Regards, Store S_6.
Order from Day_142. Please deliver 210 units of product P_27. Regards, Store S_6.
Order from Day_142. Please deliver 220 units of product P_28. Regards, Store S_6.
Order from Day_142. Please deliver 193 units of product P_29. Regards, Store S_6.
Order from Day_142. Please deliver 413 units of product P_30. Regards, Store S_6.
