Order from Day_106. Please deliver 350 units of product P_1. Regards, Store S_6.
Order from Day_106. Please deliver 290 units of product P_2. Regards, Store S_6.
Order from Day_106. Please deliver 394 units of product P_3. Regards, Store S_6.
Order from Day_106. Please deliver 284 units of product P_5. Regards, Store S_6.
Order from Day_106. Please deliver 369 units of product P_6. Regards, Store S_6.
Order from Day_106. Please deliver 478 units of product P_7. Regards, Store S_6.
Order from Day_106. Please deliver 396 units of product P_8. Regards, Store S_6.
Order from Day_106. Please deliver 388 units of product P_10. Regards, Store S_6.
Order from Day_106. Please deliver 374 units of product P_11. Regards, Store S_6.
Order from Day_106. Please deliver 404 units of product P_12. Regards, Store S_6.
Order from Day_106. Please deliver 238 units of product P_13. Regards, Store S_6.
Order from Day_106. Please deliver 382 units of product P_15. Regards, Store S_6.
Order from Day_106. Please deliver 465 units of product P_16. Regards, Store S_6.
Order from Day_106. Please deliver 244 units of product P_17. Regards, Store S_6.
Order from Day_106. Please deliver 408 units of product P_19. Regards, Store S_6.
Order from Day_106. Please deliver 202 units of product P_20. Regards, Store S_6.
Order from Day_106. Please deliver 445 units of product P_21. Regards, Store S_6.
Order from Day_106. Please deliver 364 units of product P_22. Regards, Store S_6.
Order from Day_106. Please deliver 408 units of product P_23. Regards, Store S_6.
Order from Day_106. Please deliver 493 units of product P_24. Regards, Store S_6.
Order from Day_106. Please deliver 372 units of product P_25. Regards, Store S_6.
Order from Day_106. Please deliver 224 units of product P_26. Regards, Store S_6.
Order from Day_106. Please deliver 214 units of product P_27. Regards, Store S_6.
Order from Day_106. Please deliver 371 units of product P_29. Regards, Store S_6.
Order from Day_106. Please deliver 427 units of product P_30. Regards, Store S_6.
