RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 176
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 209
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 372
RECEIVER: S_8 | ORDER_PRODUCT: P_5 | ORDER_QTY: 230
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 212
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 286
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 139
RECEIVER: S_8 | ORDER_PRODUCT: P_9 | ORDER_QTY: 126
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 224
RECEIVER: S_8 | ORDER_PRODUCT: P_11 | ORDER_QTY: 213
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 127
RECEIVER: S_8 | ORDER_PRODUCT: P_13 | ORDER_QTY: 224
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 109
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 334
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 328
RECEIVER: S_8 | ORDER_PRODUCT: P_17 | ORDER_QTY: 192
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 240
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 480
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 502
RECEIVER: S_8 | ORDER_PRODUCT: P_23 | ORDER_QTY: 120
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 356
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 368
RECEIVER: S_8 | ORDER_PRODUCT: P_26 | ORDER_QTY: 369
RECEIVER: S_8 | ORDER_PRODUCT: P_27 | ORDER_QTY: 167
RECEIVER: S_8 | ORDER_PRODUCT: P_28 | ORDER_QTY: 216
RECEIVER: S_8 | ORDER_PRODUCT: P_29 | ORDER_QTY: 172
RECEIVER: S_8 | ORDER_PRODUCT: P_30 | ORDER_QTY: 240
