Order from Day_222. Please deliver 215 units of product P_5. Regards, Store S_4.
Order from Day_222. Please deliver 238 units of product P_6. Regards, Store S_4.
Order from Day_222. Please deliver 224 units of product P_8. Regards, Store S_4.
Order from Day_222. Please deliver 203 units of product P_10. Regards, Store S_4.
Order from Day_222. Please deliver 223 units of product P_11. Regards, Store S_4.
Order from Day_222. Please deliver 150 units of product P_12. Regards, Store S_4.
Order from Day_222. Please deliver 213 units of product P_13. Regards, Store S_4.
Order from Day_222. Please deliver 201 units of product P_14. Regards, Store S_4.
Order from Day_222. Please deliver 343 units of product P_15. Regards, Store S_4.
Order from Day_222. Please deliver 110 units of product P_18. Regards, Store S_4.
Order from Day_222. Please deliver 304 units of product P_19. Regards, Store S_4.
Order from Day_222. Please deliver 334 units of product P_22. Regards, Store S_4.
Order from Day_222. Please deliver 149 units of product P_23. Regards, Store S_4.
Order from Day_222. Please deliver 180 units of product P_24. Regards, Store S_4.
Order from Day_222. Please deliver 244 units of product P_28. Regards, Store S_4.
Order from Day_222. Please deliver 244 units of product P_30. Regards, Store S_4.
