Order from Day_39. Please deliver 262 units of product P_2. Regards, Store S_6.
Order from Day_39. Please deliver 332 units of product P_3. Regards, Store S_6.
Order from Day_39. Please deliver 247 units of product P_6. Regards, Store S_6.
Order from Day_39. Please deliver 387 units of product P_7. Regards, Store S_6.
Order from Day_39. Please deliver 231 units of product P_8. Regards, Store S_6.
Order from Day_39. Please deliver 247 units of product P_10. Regards, Store S_6.
Order from Day_39. Please deliver 302 units of product P_12. Regards, Store S_6.
Order from Day_39. Please deliver 141 units of product P_14. Regards, Store S_6.
Order from Day_39. Please deliver 325 units of product P_15. Regards, Store S_6.
Order from Day_39. Please deliver 415 units of product P_16. Regards, Store S_6.
Order from Day_39. Please deliver 208 units of product P_17. Regards, Store S_6.
Order from Day_39. Please deliver 300 units of product P_19. Regards, Store S_6.
Order from Day_39. Please deliver 231 units of product P_20. Regards, Store S_6.
Order from Day_39. Please deliver 447 units of product P_21. Regards, Store S_6.
Order from Day_39. Please deliver 359 units of product P_22. Regards, Store S_6.
Order from Day_39. Please deliver 409 units of product P_24. Regards, Store S_6.
Order from Day_39. Please deliver 339 units of product P_25. Regards, Store S_6.
Order from Day_39. Please deliver 234 units of product P_29. Regards, Store S_6.
