Order from Day_43. Please deliver 156 units of product P_1. Regards, Store S_6.
Order from Day_43. Please deliver 261 units of product P_2. Regards, Store S_6.
Order from Day_43. Please deliver 354 units of product P_3. Regards, Store S_6.
Order from Day_43. Please deliver 237 units of product P_5. Regards, Store S_6.
Order from Day_43. Please deliver 294 units of product P_6. Regards, Store S_6.
Order from Day_43. Please deliver 400 units of product P_7. Regards, Store S_6.
Order from Day_43. Please deliver 271 units of product P_8. Regards, Store S_6.
Order from Day_43. Please deliver 315 units of product P_10. Regards, Store S_6.
Order from Day_43. Please deliver 343 units of product P_11. Regards, Store S_6.
Order from Day_43. Please deliver 341 units of product P_12. Regards, Store S_6.
Order from Day_43. Please deliver 192 units of product P_13. Regards, Store S_6.
Order from Day_43. Please deliver 344 units of product P_15. Regards, Store S_6.
Order from Day_43. Please deliver 433 units of product P_16. Regards, Store S_6.
Order from Day_43. Please deliver 198 units of product P_17. Regards, Store S_6.
Order from Day_43. Please deliver 345 units of product P_19. Regards, Store S_6.
Order from Day_43. Please deliver 220 units of product P_20. Regards, Store S_6.
Order from Day_43. Please deliver 448 units of product P_21. Regards, Store S_6.
Order from Day_43. Please deliver 361 units of product P_22. Regards, Store S_6.
Order from Day_43. Please deliver 220 units of product P_23. Regards, Store S_6.
Order from Day_43. Please deliver 435 units of product P_24. Regards, Store S_6.
Order from Day_43. Please deliver 346 units of product P_25. Regards, Store S_6.
Order from Day_43. Please deliver 184 units of product P_26. Regards, Store S_6.
Order from Day_43. Please deliver 205 units of product P_27. Regards, Store S_6.
Order from Day_43. Please deliver 170 units of product P_28. Regards, Store S_6.
Order from Day_43. Please deliver 222 units of product P_29. Regards, Store S_6.
Order from Day_43. Please deliver 346 units of product P_30. Regards, Store S_6.
