Order from Day_128. Please deliver 301 units of product P_5. Regards, Store S_4.
Order from Day_128. Please deliver 264 units of product P_6. Regards, Store S_4.
Order from Day_128. Please deliver 461 units of product P_7. Regards, Store S_4.
Order from Day_128. Please deliver 375 units of product P_8. Regards, Store S_4.
Order from Day_128. Please deliver 296 units of product P_10. Regards, Store S_4.
Order from Day_128. Please deliver 243 units of product P_12. Regards, Store S_4.
Order from Day_128. Please deliver 301 units of product P_14. Regards, Store S_4.
Order from Day_128. Please deliver 395 units of product P_15. Regards, Store S_4.
Order from Day_128. Please deliver 499 units of product P_19. Regards, Store S_4.
Order from Day_128. Please deliver 133 units of product P_20. Regards, Store S_4.
Order from Day_128. Please deliver 412 units of product P_21. Regards, Store S_4.
Order from Day_128. Please deliver 432 units of product P_22. Regards, Store S_4.
Order from Day_128. Please deliver 291 units of product P_27. Regards, Store S_4.
