Order from Day_49. Please deliver 148 units of product P_1. Regards, Store S_2.
Order from Day_49. Please deliver 262 units of product P_2. Regards, Store S_2.
Order from Day_49. Please deliver 364 units of product P_3. Regards, Store S_2.
Order from Day_49. Please deliver 209 units of product P_6. Regards, Store S_2.
Order from Day_49. Please deliver 165 units of product P_7. Regards, Store S_2.
Order from Day_49. Please deliver 227 units of product P_8. Regards, Store S_2.
Order from Day_49. Please deliver 204 units of product P_10. Regards, Store S_2.
Order from Day_49. Please deliver 196 units of product P_11. Regards, Store S_2.
Order from Day_49. Please deliver 227 units of product P_12. Regards, Store S_2.
Order from Day_49. Please deliver 228 units of product P_13. Regards, Store S_2.
Order from Day_49. Please deliver 226 units of product P_14. Regards, Store S_2.
Order from Day_49. Please deliver 234 units of product P_15. Regards, Store S_2.
Order from Day_49. Please deliver 285 units of product P_16. Regards, Store S_2.
Order from Day_49. Please deliver 144 units of product P_18. Regards, Store S_2.
Order from Day_49. Please deliver 212 units of product P_19. Regards, Store S_2.
Order from Day_49. Please deliver 339 units of product P_21. Regards, Store S_2.
Order from Day_49. Please deliver 287 units of product P_22. Regards, Store S_2.
Order from Day_49. Please deliver 373 units of product P_25. Regards, Store S_2.
Order from Day_49. Please deliver 221 units of product P_27. Regards, Store S_2.
Order from Day_49. Please deliver 195 units of product P_28. Regards, Store S_2.
Order from Day_49. Please deliver 364 units of product P_30. Regards, Store S_2.
