Order from Day_228. Please deliver 149 units of product P_1. Regards, Store S_2.
Order from Day_228. Please deliver 230 units of product P_2. Regards, Store S_2.
Order from Day_228. Please deliver 283 units of product P_3. Regards, Store S_2.
Order from Day_228. Please deliver 110 units of product P_4. Regards, Store S_2.
Order from Day_228. Please deliver 149 units of product P_5. Regards, Store S_2.
Order from Day_228. Please deliver 187 units of product P_6. Regards, Store S_2.
Order from Day_228. Please deliver 146 units of product P_7. Regards, Store S_2.
Order from Day_228. Please deliver 161 units of product P_8. Regards, Store S_2.
Order from Day_228. Please deliver 154 units of product P_10. Regards, Store S_2.
Order from Day_228. Please deliver 192 units of product P_11. Regards, Store S_2.
Order from Day_228. Please deliver 129 units of product P_12. Regards, Store S_2.
Order from Day_228. Please deliver 175 units of product P_13. Regards, Store S_2.
Order from Day_228. Please deliver 192 units of product P_15. Regards, Store S_2.
Order from Day_228. Please deliver 220 units of product P_16. Regards, Store S_2.
Order from Day_228. Please deliver 147 units of product P_17. Regards, Store S_2.
Order from Day_228. Please deliver 214 units of product P_19. Regards, Store S_2.
Order from Day_228. Please deliver 243 units of product P_21. Regards, Store S_2.
Order from Day_228. Please deliver 224 units of product P_22. Regards, Store S_2.
Order from Day_228. Please deliver 198 units of product P_24. Regards, Store S_2.
Order from Day_228. Please deliver 321 units of product P_25. Regards, Store S_2.
Order from Day_228. Please deliver 164 units of product P_26. Regards, Store S_2.
Order from Day_228. Please deliver 123 units of product P_27. Regards, Store S_2.
Order from Day_228. Please deliver 190 units of product P_29. Regards, Store S_2.
