Order from Day_17. Please deliver 222 units of product P_1. Regards, Store S_6.
Order from Day_17. Please deliver 326 units of product P_2. Regards, Store S_6.
Order from Day_17. Please deliver 359 units of product P_3. Regards, Store S_6.
Order from Day_17. Please deliver 263 units of product P_5. Regards, Store S_6.
Order from Day_17. Please deliver 263 units of product P_6. Regards, Store S_6.
Order from Day_17. Please deliver 395 units of product P_7. Regards, Store S_6.
Order from Day_17. Please deliver 235 units of product P_8. Regards, Store S_6.
Order from Day_17. Please deliver 167 units of product P_9. Regards, Store S_6.
Order from Day_17. Please deliver 225 units of product P_10. Regards, Store S_6.
Order from Day_17. Please deliver 355 units of product P_11. Regards, Store S_6.
Order from Day_17. Please deliver 246 units of product P_12. Regards, Store S_6.
Order from Day_17. Please deliver 247 units of product P_13. Regards, Store S_6.
Order from Day_17. Please deliver 159 units of product P_14. Regards, Store S_6.
Order from Day_17. Please deliver 334 units of product P_15. Regards, Store S_6.
Order from Day_17. Please deliver 422 units of product P_16. Regards, Store S_6.
Order from Day_17. Please deliver 288 units of product P_19. Regards, Store S_6.
Order from Day_17. Please deliver 228 units of product P_20. Regards, Store S_6.
Order from Day_17. Please deliver 431 units of product P_21. Regards, Store S_6.
Order from Day_17. Please deliver 363 units of product P_22. Regards, Store S_6.
Order from Day_17. Please deliver 314 units of product P_23. Regards, Store S_6.
Order from Day_17. Please deliver 444 units of product P_24. Regards, Store S_6.
Order from Day_17. Please deliver 337 units of product P_25. Regards, Store S_6.
Order from Day_17. Please deliver 195 units of product P_26. Regards, Store S_6.
Order from Day_17. Please deliver 280 units of product P_28. Regards, Store S_6.
Order from Day_17. Please deliver 238 units of product P_29. Regards, Store S_6.
Order from Day_17. Please deliver 383 units of product P_30. Regards, Store S_6.
