Order from Day_216. Please deliver 214 units of product P_1. Regards, Store S_2.
Order from Day_216. Please deliver 302 units of product P_2. Regards, Store S_2.
Order from Day_216. Please deliver 281 units of product P_3. Regards, Store S_2.
Order from Day_216. Please deliver 105 units of product P_4. Regards, Store S_2.
Order from Day_216. Please deliver 232 units of product P_5. Regards, Store S_2.
Order from Day_216. Please deliver 292 units of product P_6. Regards, Store S_2.
Order from Day_216. Please deliver 213 units of product P_7. Regards, Store S_2.
Order from Day_216. Please deliver 255 units of product P_8. Regards, Store S_2.
Order from Day_216. Please deliver 210 units of product P_9. Regards, Store S_2.
Order from Day_216. Please deliver 226 units of product P_10. Regards, Store S_2.
Order from Day_216. Please deliver 273 units of product P_11. Regards, Store S_2.
Order from Day_216. Please deliver 272 units of product P_12. Regards, Store S_2.
Order from Day_216. Please deliver 258 units of product P_15. Regards, Store S_2.
Order from Day_216. Please deliver 301 units of product P_16. Regards, Store S_2.
Order from Day_216. Please deliver 104 units of product P_17. Regards, Store S_2.
Order from Day_216. Please deliver 244 units of product P_19. Regards, Store S_2.
Order from Day_216. Please deliver 172 units of product P_20. Regards, Store S_2.
Order from Day_216. Please deliver 265 units of product P_21. Regards, Store S_2.
Order from Day_216. Please deliver 251 units of product P_22. Regards, Store S_2.
Order from Day_216. Please deliver 239 units of product P_23. Regards, Store S_2.
Order from Day_216. Please deliver 305 units of product P_24. Regards, Store S_2.
Order from Day_216. Please deliver 317 units of product P_25. Regards, Store S_2.
Order from Day_216. Please deliver 249 units of product P_26. Regards, Store S_2.
Order from Day_216. Please deliver 243 units of product P_29. Regards, Store S_2.
Order from Day_216. Please deliver 363 units of product P_30. Regards, Store S_2.
