Order from Day_303. Please deliver 268 units of product P_1. Regards, Store S_4.
Order from Day_303. Please deliver 269 units of product P_2. Regards, Store S_4.
Order from Day_303. Please deliver 361 units of product P_3. Regards, Store S_4.
Order from Day_303. Please deliver 307 units of product P_6. Regards, Store S_4.
Order from Day_303. Please deliver 467 units of product P_7. Regards, Store S_4.
Order from Day_303. Please deliver 394 units of product P_8. Regards, Store S_4.
Order from Day_303. Please deliver 320 units of product P_10. Regards, Store S_4.
Order from Day_303. Please deliver 332 units of product P_11. Regards, Store S_4.
Order from Day_303. Please deliver 365 units of product P_12. Regards, Store S_4.
Order from Day_303. Please deliver 433 units of product P_15. Regards, Store S_4.
Order from Day_303. Please deliver 363 units of product P_16. Regards, Store S_4.
Order from Day_303. Please deliver 289 units of product P_17. Regards, Store S_4.
Order from Day_303. Please deliver 534 units of product P_19. Regards, Store S_4.
Order from Day_303. Please deliver 443 units of product P_21. Regards, Store S_4.
Order from Day_303. Please deliver 442 units of product P_22. Regards, Store S_4.
Order from Day_303. Please deliver 292 units of product P_23. Regards, Store S_4.
Order from Day_303. Please deliver 279 units of product P_24. Regards, Store S_4.
Order from Day_303. Please deliver 389 units of product P_25. Regards, Store S_4.
Order from Day_303. Please deliver 315 units of product P_26. Regards, Store S_4.
Order from Day_303. Please deliver 249 units of product P_28. Regards, Store S_4.
Order from Day_303. Please deliver 386 units of product P_29. Regards, Store S_4.
Order from Day_303. Please deliver 340 units of product P_30. Regards, Store S_4.
