Order from Day_235. Please deliver 409 units of product P_1. Regards, Store S_9.
Order from Day_235. Please deliver 477 units of product P_2. Regards, Store S_9.
Order from Day_235. Please deliver 193 units of product P_3. Regards, Store S_9.
Order from Day_235. Please deliver 147 units of product P_4. Regards, Store S_9.
Order from Day_235. Please deliver 324 units of product P_6. Regards, Store S_9.
Order from Day_235. Please deliver 295 units of product P_7. Regards, Store S_9.
Order from Day_235. Please deliver 307 units of product P_8. Regards, Store S_9.
Order from Day_235. Please deliver 326 units of product P_10. Regards, Store S_9.
Order from Day_235. Please deliver 361 units of product P_11. Regards, Store S_9.
Order from Day_235. Please deliver 288 units of product P_12. Regards, Store S_9.
Order from Day_235. Please deliver 275 units of product P_13. Regards, Store S_9.
Order from Day_235. Please deliver 378 units of product P_15. Regards, Store S_9.
Order from Day_235. Please deliver 372 units of product P_16. Regards, Store S_9.
Order from Day_235. Please deliver 341 units of product P_19. Regards, Store S_9.
Order from Day_235. Please deliver 412 units of product P_21. Regards, Store S_9.
Order from Day_235. Please deliver 392 units of product P_22. Regards, Store S_9.
Order from Day_235. Please deliver 227 units of product P_23. Regards, Store S_9.
Order from Day_235. Please deliver 360 units of product P_24. Regards, Store S_9.
Order from Day_235. Please deliver 415 units of product P_25. Regards, Store S_9.
Order from Day_235. Please deliver 201 units of product P_26. Regards, Store S_9.
Order from Day_235. Please deliver 126 units of product P_27. Regards, Store S_9.
Order from Day_235. Please deliver 390 units of product P_28. Regards, Store S_9.
Order from Day_235. Please deliver 398 units of product P_30. Regards, Store S_9.
