Order from Day_130. Please deliver 450 units of product P_1. Regards, Store S_9.
Order from Day_130. Please deliver 549 units of product P_2. Regards, Store S_9.
Order from Day_130. Please deliver 228 units of product P_3. Regards, Store S_9.
Order from Day_130. Please deliver 335 units of product P_5. Regards, Store S_9.
Order from Day_130. Please deliver 363 units of product P_6. Regards, Store S_9.
Order from Day_130. Please deliver 334 units of product P_7. Regards, Store S_9.
Order from Day_130. Please deliver 322 units of product P_8. Regards, Store S_9.
Order from Day_130. Please deliver 353 units of product P_9. Regards, Store S_9.
Order from Day_130. Please deliver 381 units of product P_10. Regards, Store S_9.
Order from Day_130. Please deliver 356 units of product P_11. Regards, Store S_9.
Order from Day_130. Please deliver 273 units of product P_12. Regards, Store S_9.
Order from Day_130. Please deliver 290 units of product P_13. Regards, Store S_9.
Order from Day_130. Please deliver 397 units of product P_15. Regards, Store S_9.
Order from Day_130. Please deliver 382 units of product P_16. Regards, Store S_9.
Order from Day_130. Please deliver 245 units of product P_17. Regards, Store S_9.
Order from Day_130. Please deliver 399 units of product P_19. Regards, Store S_9.
Order from Day_130. Please deliver 222 units of product P_20. Regards, Store S_9.
Order from Day_130. Please deliver 555 units of product P_21. Regards, Store S_9.
Order from Day_130. Please deliver 504 units of product P_22. Regards, Store S_9.
Order from Day_130. Please deliver 374 units of product P_23. Regards, Store S_9.
Order from Day_130. Please deliver 389 units of product P_24. Regards, Store S_9.
Order from Day_130. Please deliver 450 units of product P_25. Regards, Store S_9.
Order from Day_130. Please deliver 237 units of product P_26. Regards, Store S_9.
Order from Day_130. Please deliver 357 units of product P_28. Regards, Store S_9.
Order from Day_130. Please deliver 452 units of product P_29. Regards, Store S_9.
Order from Day_130. Please deliver 504 units of product P_30. Regards, Store S_9.
