Order from Day_53. Please deliver 301 units of product P_1. Regards, Store S_6.
Order from Day_53. Please deliver 339 units of product P_2. Regards, Store S_6.
Order from Day_53. Please deliver 396 units of product P_3. Regards, Store S_6.
Order from Day_53. Please deliver 373 units of product P_5. Regards, Store S_6.
Order from Day_53. Please deliver 374 units of product P_6. Regards, Store S_6.
Order from Day_53. Please deliver 472 units of product P_7. Regards, Store S_6.
Order from Day_53. Please deliver 403 units of product P_8. Regards, Store S_6.
Order from Day_53. Please deliver 240 units of product P_9. Regards, Store S_6.
Order from Day_53. Please deliver 401 units of product P_10. Regards, Store S_6.
Order from Day_53. Please deliver 339 units of product P_11. Regards, Store S_6.
Order from Day_53. Please deliver 405 units of product P_12. Regards, Store S_6.
Order from Day_53. Please deliver 275 units of product P_13. Regards, Store S_6.
Order from Day_53. Please deliver 379 units of product P_15. Regards, Store S_6.
Order from Day_53. Please deliver 498 units of product P_16. Regards, Store S_6.
Order from Day_53. Please deliver 229 units of product P_17. Regards, Store S_6.
Order from Day_53. Please deliver 213 units of product P_18. Regards, Store S_6.
Order from Day_53. Please deliver 407 units of product P_19. Regards, Store S_6.
Order from Day_53. Please deliver 230 units of product P_20. Regards, Store S_6.
Order from Day_53. Please deliver 448 units of product P_21. Regards, Store S_6.
Order from Day_53. Please deliver 361 units of product P_22. Regards, Store S_6.
Order from Day_53. Please deliver 465 units of product P_23. Regards, Store S_6.
Order from Day_53. Please deliver 508 units of product P_24. Regards, Store S_6.
Order from Day_53. Please deliver 414 units of product P_25. Regards, Store S_6.
Order from Day_53. Please deliver 193 units of product P_27. Regards, Store S_6.
Order from Day_53. Please deliver 307 units of product P_28. Regards, Store S_6.
Order from Day_53. Please deliver 363 units of product P_29. Regards, Store S_6.
