Order from Day_329. Please deliver 271 units of product P_1. Regards, Store S_2.
Order from Day_329. Please deliver 361 units of product P_2. Regards, Store S_2.
Order from Day_329. Please deliver 406 units of product P_3. Regards, Store S_2.
Order from Day_329. Please deliver 371 units of product P_6. Regards, Store S_2.
Order from Day_329. Please deliver 301 units of product P_7. Regards, Store S_2.
Order from Day_329. Please deliver 346 units of product P_8. Regards, Store S_2.
Order from Day_329. Please deliver 308 units of product P_9. Regards, Store S_2.
Order from Day_329. Please deliver 320 units of product P_10. Regards, Store S_2.
Order from Day_329. Please deliver 371 units of product P_12. Regards, Store S_2.
Order from Day_329. Please deliver 343 units of product P_13. Regards, Store S_2.
Order from Day_329. Please deliver 280 units of product P_15. Regards, Store S_2.
Order from Day_329. Please deliver 376 units of product P_16. Regards, Store S_2.
Order from Day_329. Please deliver 322 units of product P_19. Regards, Store S_2.
Order from Day_329. Please deliver 385 units of product P_21. Regards, Store S_2.
Order from Day_329. Please deliver 336 units of product P_22. Regards, Store S_2.
Order from Day_329. Please deliver 233 units of product P_23. Regards, Store S_2.
Order from Day_329. Please deliver 365 units of product P_24. Regards, Store S_2.
Order from Day_329. Please deliver 382 units of product P_25. Regards, Store S_2.
Order from Day_329. Please deliver 360 units of product P_28. Regards, Store S_2.
Order from Day_329. Please deliver 281 units of product P_29. Regards, Store S_2.
Order from Day_329. Please deliver 430 units of product P_30. Regards, Store S_2.
