Order from Day_118. Please deliver 182 units of product P_1. Regards, Store S_6.
Order from Day_118. Please deliver 289 units of product P_2. Regards, Store S_6.
Order from Day_118. Please deliver 355 units of product P_3. Regards, Store S_6.
Order from Day_118. Please deliver 292 units of product P_6. Regards, Store S_6.
Order from Day_118. Please deliver 399 units of product P_7. Regards, Store S_6.
Order from Day_118. Please deliver 317 units of product P_8. Regards, Store S_6.
Order from Day_118. Please deliver 303 units of product P_10. Regards, Store S_6.
Order from Day_118. Please deliver 311 units of product P_11. Regards, Store S_6.
Order from Day_118. Please deliver 339 units of product P_12. Regards, Store S_6.
Order from Day_118. Please deliver 196 units of product P_13. Regards, Store S_6.
Order from Day_118. Please deliver 135 units of product P_14. Regards, Store S_6.
Order from Day_118. Please deliver 331 units of product P_15. Regards, Store S_6.
Order from Day_118. Please deliver 447 units of product P_16. Regards, Store S_6.
Order from Day_118. Please deliver 342 units of product P_19. Regards, Store S_6.
Order from Day_118. Please deliver 443 units of product P_21. Regards, Store S_6.
Order from Day_118. Please deliver 358 units of product P_22. Regards, Store S_6.
Order from Day_118. Please deliver 244 units of product P_23. Regards, Store S_6.
Order from Day_118. Please deliver 479 units of product P_24. Regards, Store S_6.
Order from Day_118. Please deliver 340 units of product P_25. Regards, Store S_6.
Order from Day_118. Please deliver 207 units of product P_28. Regards, Store S_6.
Order from Day_118. Please deliver 171 units of product P_29. Regards, Store S_6.
Order from Day_118. Please deliver 433 units of product P_30. Regards, Store S_6.
